1.615201e+00 + i 7.043121e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.938255e-01 + i -3.363953e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 1.468626e-01 + i 1.681308e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.599290e-02 + i -2.976450e-03 ; -7.790782e-02 + i -8.919353e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.468626e-01 + i 1.681308e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.599290e-02 + i -2.976450e-03 ; 0.000000e+00 + i -0.000000e+00 ; -7.790782e-02 + i -8.919353e-03 ; 5.191493e-02 + i 5.942903e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.926955e-05 + i -2.834169e-06 ; -2.827338e-02 + i -3.236905e-03 ; -2.827338e-02 + i -3.236905e-03 ; -1.446428e-02 + i -1.656585e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -5.676421e-03 + i -6.504984e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -9.852489e-03 + i -1.128600e-03 ; -5.797123e-03 + i -6.636894e-04 ; 0.000000e+00 + i -0.000000e+00 ; -4.602052e-03 + i -5.274983e-04 ; -1.916351e-03 + i -2.193954e-04 ; 0.000000e+00 + i -0.000000e+00 ; -9.852489e-03 + i -1.128600e-03 ; 0.000000e+00 + i -0.000000e+00 ; -5.797123e-03 + i -6.636894e-04 ; -4.602052e-03 + i -5.274983e-04 ; 0.000000e+00 + i -0.000000e+00 ; -1.916351e-03 + i -2.193954e-04 ; -6.916561e-03 + i -7.924771e-04 ; -4.383339e-03 + i -5.018309e-04 ; -4.383339e-03 + i -5.018309e-04 ; -3.768227e-03 + i -4.320369e-04 ; -1.629357e-03 + i -1.865386e-04 ; -1.629357e-03 + i -1.865386e-04 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.191493e-02 + i 5.942903e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.468626e-01 + i 1.681308e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.468626e-01 + i 1.681308e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.615201e+00 + i 7.043121e-02 ; 2.827338e-02 + i 3.236905e-03 ; 2.827338e-02 + i 3.236905e-03 ; -1.926955e-05 + i -2.834169e-06 ; 0.000000e+00 + i -0.000000e+00 ; 7.790782e-02 + i 8.919353e-03 ; -2.599290e-02 + i -2.976450e-03 ; 7.790782e-02 + i 8.919353e-03 ; 0.000000e+00 + i -0.000000e+00 ; -2.599290e-02 + i -2.976450e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.938255e-01 + i -3.363953e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.840841e-02 + i 2.106877e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.971004e-03 + i 6.829684e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.837727e-02 + i 3.248172e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.213850e-03 + i 8.252568e-04 ; -1.369694e-02 + i -1.568108e-03 ; 7.919404e-03 + i 9.066608e-04 ; 5.241761e-03 + i 5.994801e-04 ; -4.383339e-03 + i -5.018309e-04 ; 1.605888e-03 + i 1.838517e-04 ; 3.442059e-03 + i 3.934397e-04 ; -2.395225e-02 + i -2.742196e-03 ; 0.000000e+00 + i -0.000000e+00 ; 4.559517e-03 + i 5.213727e-04 ; -5.797123e-03 + i -6.636894e-04 ; 0.000000e+00 + i -0.000000e+00 ; 3.847159e-03 + i 4.398179e-04 ; 
1.468626e-01 + i 1.681308e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.599290e-02 + i -2.976450e-03 ; 0.000000e+00 + i -0.000000e+00 ; 7.790782e-02 + i 8.919353e-03 ; 5.191493e-02 + i 5.942903e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.926955e-05 + i -2.834169e-06 ; -2.827338e-02 + i -3.236905e-03 ; 2.827338e-02 + i 3.236905e-03 ; 1.615201e+00 + i 7.043121e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.938255e-01 + i -3.363953e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 1.468626e-01 + i 1.681308e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.599290e-02 + i -2.976450e-03 ; -7.790782e-02 + i -8.919353e-03 ; 0.000000e+00 + i -0.000000e+00 ; -9.852489e-03 + i -1.128600e-03 ; 0.000000e+00 + i -0.000000e+00 ; 5.797123e-03 + i 6.636894e-04 ; -4.602052e-03 + i -5.274983e-04 ; 0.000000e+00 + i -0.000000e+00 ; 1.916351e-03 + i 2.193954e-04 ; -6.916561e-03 + i -7.924771e-04 ; -4.383339e-03 + i -5.018309e-04 ; 4.383339e-03 + i 5.018309e-04 ; -3.768227e-03 + i -4.320369e-04 ; -1.629357e-03 + i -1.865386e-04 ; 1.629357e-03 + i 1.865386e-04 ; -1.446428e-02 + i -1.656585e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -5.676421e-03 + i -6.504984e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -9.852489e-03 + i -1.128600e-03 ; -5.797123e-03 + i -6.636894e-04 ; 0.000000e+00 + i -0.000000e+00 ; -4.602052e-03 + i -5.274983e-04 ; -1.916351e-03 + i -2.193954e-04 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 1.468626e-01 + i 1.681308e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.191493e-02 + i 5.942903e-03 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.599290e-02 + i -2.976450e-03 ; 7.790782e-02 + i 8.919353e-03 ; -2.827338e-02 + i -3.236905e-03 ; -1.926955e-05 + i -2.834169e-06 ; 2.827338e-02 + i 3.236905e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.615201e+00 + i 7.043121e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.468626e-01 + i 1.681308e-02 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.938255e-01 + i -3.363953e-02 ; 0.000000e+00 + i -0.000000e+00 ; -7.790782e-02 + i -8.919353e-03 ; -2.599290e-02 + i -2.976450e-03 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.971004e-03 + i 6.829684e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.545061e-03 + i 2.907462e-04 ; -0.000000e+00 + i -0.000000e+00 ; -4.383339e-03 + i -5.018309e-04 ; 3.442059e-03 + i 3.934397e-04 ; 1.605888e-03 + i 1.838517e-04 ; -1.629357e-03 + i -1.865386e-04 ; 1.871650e-03 + i 2.136502e-04 ; 4.368786e-04 + i 5.001649e-05 ; -0.000000e+00 + i -0.000000e+00 ; 7.213850e-03 + i 8.252568e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.824869e-03 + i 3.227803e-04 ; -0.000000e+00 + i -0.000000e+00 ; -5.797123e-03 + i -6.636894e-04 ; 3.847159e-03 + i 4.398179e-04 ; 0.000000e+00 + i -0.000000e+00 ; -1.916351e-03 + i -2.193954e-04 ; 2.031231e-03 + i 2.319199e-04 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.938255e-01 + i -3.363953e-02 ; 7.790782e-02 + i 8.919353e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.599290e-02 + i -2.976450e-03 ; -0.000000e+00 + i -0.000000e+00 ; 7.790782e-02 + i 8.919353e-03 ; -2.599290e-02 + i -2.976450e-03 ; 2.827338e-02 + i 3.236905e-03 ; 2.827338e-02 + i 3.236905e-03 ; -1.926955e-05 + i -2.834169e-06 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.615201e+00 + i 7.043121e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.468626e-01 + i 1.681308e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.468626e-01 + i 1.681308e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.191493e-02 + i 5.942903e-03 ; 5.797123e-03 + i 6.636894e-04 ; -0.000000e+00 + i -0.000000e+00 ; 3.847159e-03 + i 4.398179e-04 ; 1.916351e-03 + i 2.193954e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.031231e-03 + i 2.319199e-04 ; 4.383339e-03 + i 5.018309e-04 ; 1.605888e-03 + i 1.838517e-04 ; 3.442059e-03 + i 3.934397e-04 ; 1.629357e-03 + i 1.865386e-04 ; 4.368786e-04 + i 5.001649e-05 ; 1.871650e-03 + i 2.136502e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.213850e-03 + i 8.252568e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.824869e-03 + i 3.227803e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.971004e-03 + i 6.829684e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.545061e-03 + i 2.907462e-04 ; 
-2.599290e-02 + i -2.976450e-03 ; -0.000000e+00 + i -0.000000e+00 ; -7.790782e-02 + i -8.919353e-03 ; 1.468626e-01 + i 1.681308e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.926955e-05 + i -2.834169e-06 ; 2.827338e-02 + i 3.236905e-03 ; -2.827338e-02 + i -3.236905e-03 ; 5.191493e-02 + i 5.942903e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.938255e-01 + i -3.363953e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.615201e+00 + i 7.043121e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.599290e-02 + i -2.976450e-03 ; 7.790782e-02 + i 8.919353e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.468626e-01 + i 1.681308e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.301801e-02 + i -2.635867e-03 ; 0.000000e+00 + i -0.000000e+00 ; 2.395225e-02 + i 2.742196e-03 ; -9.852489e-03 + i -1.128600e-03 ; 0.000000e+00 + i -0.000000e+00 ; 5.797123e-03 + i 6.636894e-04 ; -1.052828e-02 + i -1.205968e-03 ; -1.369694e-02 + i -1.568108e-03 ; 1.369694e-02 + i 1.568108e-03 ; -6.916561e-03 + i -7.924771e-04 ; -4.383339e-03 + i -5.018309e-04 ; 4.383339e-03 + i 5.018309e-04 ; -5.681244e-02 + i -6.504856e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.446428e-02 + i -1.656585e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.301801e-02 + i -2.635867e-03 ; -2.395225e-02 + i -2.742196e-03 ; 0.000000e+00 + i -0.000000e+00 ; -9.852489e-03 + i -1.128600e-03 ; -5.797123e-03 + i -6.636894e-04 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 5.191493e-02 + i 5.942903e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.468626e-01 + i 1.681308e-02 ; -0.000000e+00 + i -0.000000e+00 ; 2.827338e-02 + i 3.236905e-03 ; -1.926955e-05 + i -2.834169e-06 ; 2.827338e-02 + i 3.236905e-03 ; 0.000000e+00 + i -0.000000e+00 ; -2.599290e-02 + i -2.976450e-03 ; 7.790782e-02 + i 8.919353e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.468626e-01 + i 1.681308e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.615201e+00 + i 7.043121e-02 ; -0.000000e+00 + i -0.000000e+00 ; 7.790782e-02 + i 8.919353e-03 ; -2.599290e-02 + i -2.976450e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.938255e-01 + i -3.363953e-02 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.840841e-02 + i 2.106877e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.971004e-03 + i 6.829684e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.369694e-02 + i -1.568108e-03 ; 5.241761e-03 + i 5.994801e-04 ; 7.919404e-03 + i 9.066608e-04 ; -4.383339e-03 + i -5.018309e-04 ; 3.442059e-03 + i 3.934397e-04 ; 1.605888e-03 + i 1.838517e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.837727e-02 + i 3.248172e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.213850e-03 + i 8.252568e-04 ; -0.000000e+00 + i -0.000000e+00 ; -2.395225e-02 + i -2.742196e-03 ; 4.559517e-03 + i 5.213727e-04 ; 0.000000e+00 + i -0.000000e+00 ; -5.797123e-03 + i -6.636894e-04 ; 3.847159e-03 + i 4.398179e-04 ; 0.000000e+00 + i -0.000000e+00 ; 
-7.790782e-02 + i -8.919353e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.599290e-02 + i -2.976450e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.938255e-01 + i -3.363953e-02 ; -2.827338e-02 + i -3.236905e-03 ; 2.827338e-02 + i 3.236905e-03 ; -1.926955e-05 + i -2.834169e-06 ; -0.000000e+00 + i -0.000000e+00 ; 7.790782e-02 + i 8.919353e-03 ; -2.599290e-02 + i -2.976450e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.468626e-01 + i 1.681308e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.615201e+00 + i 7.043121e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.191493e-02 + i 5.942903e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.468626e-01 + i 1.681308e-02 ; 2.395225e-02 + i 2.742196e-03 ; -0.000000e+00 + i -0.000000e+00 ; 4.559517e-03 + i 5.213727e-04 ; 5.797123e-03 + i 6.636894e-04 ; -0.000000e+00 + i -0.000000e+00 ; 3.847159e-03 + i 4.398179e-04 ; 1.369694e-02 + i 1.568108e-03 ; 7.919404e-03 + i 9.066608e-04 ; 5.241761e-03 + i 5.994801e-04 ; 4.383339e-03 + i 5.018309e-04 ; 1.605888e-03 + i 1.838517e-04 ; 3.442059e-03 + i 3.934397e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.837727e-02 + i 3.248172e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.213850e-03 + i 8.252568e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.840841e-02 + i 2.106877e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.971004e-03 + i 6.829684e-04 ; 
5.191493e-02 + i 5.942903e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.926955e-05 + i -2.834169e-06 ; 2.827338e-02 + i 3.236905e-03 ; 2.827338e-02 + i 3.236905e-03 ; 1.468626e-01 + i 1.681308e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.599290e-02 + i -2.976450e-03 ; 0.000000e+00 + i -0.000000e+00 ; 7.790782e-02 + i 8.919353e-03 ; 1.468626e-01 + i 1.681308e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.599290e-02 + i -2.976450e-03 ; 7.790782e-02 + i 8.919353e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.615201e+00 + i 7.043121e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.938255e-01 + i -3.363953e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -6.916561e-03 + i -7.924771e-04 ; 4.383339e-03 + i 5.018309e-04 ; 4.383339e-03 + i 5.018309e-04 ; -3.768227e-03 + i -4.320369e-04 ; 1.629357e-03 + i 1.865386e-04 ; 1.629357e-03 + i 1.865386e-04 ; -9.852489e-03 + i -1.128600e-03 ; 0.000000e+00 + i -0.000000e+00 ; 5.797123e-03 + i 6.636894e-04 ; -4.602052e-03 + i -5.274983e-04 ; 0.000000e+00 + i -0.000000e+00 ; 1.916351e-03 + i 2.193954e-04 ; -9.852489e-03 + i -1.128600e-03 ; 5.797123e-03 + i 6.636894e-04 ; 0.000000e+00 + i -0.000000e+00 ; -4.602052e-03 + i -5.274983e-04 ; 1.916351e-03 + i 2.193954e-04 ; 0.000000e+00 + i -0.000000e+00 ; -1.446428e-02 + i -1.656585e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -5.676421e-03 + i -6.504984e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -2.599290e-02 + i -2.976450e-03 ; -7.790782e-02 + i -8.919353e-03 ; 2.827338e-02 + i 3.236905e-03 ; -1.926955e-05 + i -2.834169e-06 ; -2.827338e-02 + i -3.236905e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.468626e-01 + i 1.681308e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.191493e-02 + i 5.942903e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.938255e-01 + i -3.363953e-02 ; -0.000000e+00 + i -0.000000e+00 ; 7.790782e-02 + i 8.919353e-03 ; -2.599290e-02 + i -2.976450e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.615201e+00 + i 7.043121e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.468626e-01 + i 1.681308e-02 ; -0.000000e+00 + i -0.000000e+00 ; 4.383339e-03 + i 5.018309e-04 ; 3.442059e-03 + i 3.934397e-04 ; -1.605888e-03 + i -1.838517e-04 ; 1.629357e-03 + i 1.865386e-04 ; 1.871650e-03 + i 2.136502e-04 ; -4.368786e-04 + i -5.001649e-05 ; -0.000000e+00 + i -0.000000e+00 ; 5.971004e-03 + i 6.829684e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.545061e-03 + i 2.907462e-04 ; -0.000000e+00 + i -0.000000e+00 ; 5.797123e-03 + i 6.636894e-04 ; 3.847159e-03 + i 4.398179e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.916351e-03 + i 2.193954e-04 ; 2.031231e-03 + i 2.319199e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.213850e-03 + i 8.252568e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.824869e-03 + i 3.227803e-04 ; -0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -7.790782e-02 + i -8.919353e-03 ; -2.599290e-02 + i -2.976450e-03 ; 2.827338e-02 + i 3.236905e-03 ; -2.827338e-02 + i -3.236905e-03 ; -1.926955e-05 + i -2.834169e-06 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.938255e-01 + i -3.363953e-02 ; 7.790782e-02 + i 8.919353e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.599290e-02 + i -2.976450e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.468626e-01 + i 1.681308e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.191493e-02 + i 5.942903e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.615201e+00 + i 7.043121e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.468626e-01 + i 1.681308e-02 ; 4.383339e-03 + i 5.018309e-04 ; -1.605888e-03 + i -1.838517e-04 ; 3.442059e-03 + i 3.934397e-04 ; 1.629357e-03 + i 1.865386e-04 ; -4.368786e-04 + i -5.001649e-05 ; 1.871650e-03 + i 2.136502e-04 ; 5.797123e-03 + i 6.636894e-04 ; -0.000000e+00 + i -0.000000e+00 ; 3.847159e-03 + i 4.398179e-04 ; 1.916351e-03 + i 2.193954e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.031231e-03 + i 2.319199e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.971004e-03 + i 6.829684e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.545061e-03 + i 2.907462e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.213850e-03 + i 8.252568e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.824869e-03 + i 3.227803e-04 ; 
-1.926955e-05 + i -2.834169e-06 ; -2.827338e-02 + i -3.236905e-03 ; -2.827338e-02 + i -3.236905e-03 ; 5.191493e-02 + i 5.942903e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.599290e-02 + i -2.976450e-03 ; -0.000000e+00 + i -0.000000e+00 ; -7.790782e-02 + i -8.919353e-03 ; 1.468626e-01 + i 1.681308e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.599290e-02 + i -2.976450e-03 ; -7.790782e-02 + i -8.919353e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.468626e-01 + i 1.681308e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.938255e-01 + i -3.363953e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.615201e+00 + i 7.043121e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.052828e-02 + i -1.205968e-03 ; 1.369694e-02 + i 1.568108e-03 ; 1.369694e-02 + i 1.568108e-03 ; -6.916561e-03 + i -7.924771e-04 ; 4.383339e-03 + i 5.018309e-04 ; 4.383339e-03 + i 5.018309e-04 ; -2.301801e-02 + i -2.635867e-03 ; 0.000000e+00 + i -0.000000e+00 ; 2.395225e-02 + i 2.742196e-03 ; -9.852489e-03 + i -1.128600e-03 ; 0.000000e+00 + i -0.000000e+00 ; 5.797123e-03 + i 6.636894e-04 ; -2.301801e-02 + i -2.635867e-03 ; 2.395225e-02 + i 2.742196e-03 ; 0.000000e+00 + i -0.000000e+00 ; -9.852489e-03 + i -1.128600e-03 ; 5.797123e-03 + i 6.636894e-04 ; 0.000000e+00 + i -0.000000e+00 ; -5.681244e-02 + i -6.504856e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.446428e-02 + i -1.656585e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 
-2.827338e-02 + i -3.236905e-03 ; -1.926955e-05 + i -2.834169e-06 ; -2.827338e-02 + i -3.236905e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.599290e-02 + i -2.976450e-03 ; -7.790782e-02 + i -8.919353e-03 ; -0.000000e+00 + i -0.000000e+00 ; 5.191493e-02 + i 5.942903e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.468626e-01 + i 1.681308e-02 ; -0.000000e+00 + i -0.000000e+00 ; -7.790782e-02 + i -8.919353e-03 ; -2.599290e-02 + i -2.976450e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.938255e-01 + i -3.363953e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.468626e-01 + i 1.681308e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.615201e+00 + i 7.043121e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.369694e-02 + i 1.568108e-03 ; 5.241761e-03 + i 5.994801e-04 ; -7.919404e-03 + i -9.066608e-04 ; 4.383339e-03 + i 5.018309e-04 ; 3.442059e-03 + i 3.934397e-04 ; -1.605888e-03 + i -1.838517e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.840841e-02 + i 2.106877e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.971004e-03 + i 6.829684e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.395225e-02 + i 2.742196e-03 ; 4.559517e-03 + i 5.213727e-04 ; -0.000000e+00 + i -0.000000e+00 ; 5.797123e-03 + i 6.636894e-04 ; 3.847159e-03 + i 4.398179e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.837727e-02 + i 3.248172e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.213850e-03 + i 8.252568e-04 ; -0.000000e+00 + i -0.000000e+00 ; 
