1.758745e+00 + i 1.757707e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.623978e-01 + i -8.395440e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 1.811292e-01 + i 4.195960e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.206249e-02 + i -7.428595e-03 ; -9.608911e-02 + i -2.226010e-02 ; 0.000000e+00 + i -0.000000e+00 ; 1.811292e-01 + i 4.195960e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.206249e-02 + i -7.428595e-03 ; 0.000000e+00 + i -0.000000e+00 ; -9.608911e-02 + i -2.226010e-02 ; 6.402662e-02 + i 1.483150e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.672657e-05 + i -7.158498e-06 ; -3.487177e-02 + i -8.078428e-03 ; -3.487177e-02 + i -8.078428e-03 ; -1.784234e-02 + i -4.134341e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -7.003040e-03 + i -1.623298e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.215404e-02 + i -2.816585e-03 ; -7.150334e-03 + i -1.656453e-03 ; 0.000000e+00 + i -0.000000e+00 ; -5.677823e-03 + i -1.316297e-03 ; -2.363794e-03 + i -5.475990e-04 ; 0.000000e+00 + i -0.000000e+00 ; -1.215404e-02 + i -2.816585e-03 ; 0.000000e+00 + i -0.000000e+00 ; -7.150334e-03 + i -1.656453e-03 ; -5.677823e-03 + i -1.316297e-03 ; 0.000000e+00 + i -0.000000e+00 ; -2.363794e-03 + i -5.475990e-04 ; -8.532751e-03 + i -1.977672e-03 ; -5.406573e-03 + i -1.252492e-03 ; -5.406573e-03 + i -1.252492e-03 ; -4.649301e-03 + i -1.078028e-03 ; -2.009805e-03 + i -4.655936e-04 ; -2.009805e-03 + i -4.655936e-04 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.402662e-02 + i 1.483150e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.811292e-01 + i 4.195960e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.811292e-01 + i 4.195960e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.758745e+00 + i 1.757707e-01 ; 3.487177e-02 + i 8.078428e-03 ; 3.487177e-02 + i 8.078428e-03 ; -2.672657e-05 + i -7.158498e-06 ; 0.000000e+00 + i -0.000000e+00 ; 9.608911e-02 + i 2.226010e-02 ; -3.206249e-02 + i -7.428595e-03 ; 9.608911e-02 + i 2.226010e-02 ; 0.000000e+00 + i -0.000000e+00 ; -3.206249e-02 + i -7.428595e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -3.623978e-01 + i -8.395440e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.270215e-02 + i 5.258236e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.363094e-03 + i 1.704775e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.499695e-02 + i 8.106460e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.895869e-03 + i 2.059859e-03 ; -1.689376e-02 + i -3.913625e-03 ; 9.767765e-03 + i 2.262810e-03 ; 6.462905e-03 + i 1.496236e-03 ; -5.406573e-03 + i -1.252492e-03 ; 1.980762e-03 + i 4.588652e-04 ; 4.243955e-03 + i 9.821923e-04 ; -2.954240e-02 + i -6.843821e-03 ; 0.000000e+00 + i -0.000000e+00 ; 5.621102e-03 + i 1.301223e-03 ; -7.150334e-03 + i -1.656453e-03 ; 0.000000e+00 + i -0.000000e+00 ; 4.743485e-03 + i 1.097914e-03 ; 
1.811292e-01 + i 4.195960e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.206249e-02 + i -7.428595e-03 ; 0.000000e+00 + i -0.000000e+00 ; 9.608911e-02 + i 2.226010e-02 ; 6.402662e-02 + i 1.483150e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.672657e-05 + i -7.158498e-06 ; -3.487177e-02 + i -8.078428e-03 ; 3.487177e-02 + i 8.078428e-03 ; 1.758745e+00 + i 1.757707e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.623978e-01 + i -8.395440e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 1.811292e-01 + i 4.195960e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.206249e-02 + i -7.428595e-03 ; -9.608911e-02 + i -2.226010e-02 ; 0.000000e+00 + i -0.000000e+00 ; -1.215404e-02 + i -2.816585e-03 ; 0.000000e+00 + i -0.000000e+00 ; 7.150334e-03 + i 1.656453e-03 ; -5.677823e-03 + i -1.316297e-03 ; 0.000000e+00 + i -0.000000e+00 ; 2.363794e-03 + i 5.475990e-04 ; -8.532751e-03 + i -1.977672e-03 ; -5.406573e-03 + i -1.252492e-03 ; 5.406573e-03 + i 1.252492e-03 ; -4.649301e-03 + i -1.078028e-03 ; -2.009805e-03 + i -4.655936e-04 ; 2.009805e-03 + i 4.655936e-04 ; -1.784234e-02 + i -4.134341e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -7.003040e-03 + i -1.623298e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.215404e-02 + i -2.816585e-03 ; -7.150334e-03 + i -1.656453e-03 ; 0.000000e+00 + i -0.000000e+00 ; -5.677823e-03 + i -1.316297e-03 ; -2.363794e-03 + i -5.475990e-04 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 1.811292e-01 + i 4.195960e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.402662e-02 + i 1.483150e-02 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -3.206249e-02 + i -7.428595e-03 ; 9.608911e-02 + i 2.226010e-02 ; -3.487177e-02 + i -8.078428e-03 ; -2.672657e-05 + i -7.158498e-06 ; 3.487177e-02 + i 8.078428e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.758745e+00 + i 1.757707e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.811292e-01 + i 4.195960e-02 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -3.623978e-01 + i -8.395440e-02 ; 0.000000e+00 + i -0.000000e+00 ; -9.608911e-02 + i -2.226010e-02 ; -3.206249e-02 + i -7.428595e-03 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.363094e-03 + i 1.704775e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.138047e-03 + i 7.259970e-04 ; -0.000000e+00 + i -0.000000e+00 ; -5.406573e-03 + i -1.252492e-03 ; 4.243955e-03 + i 9.821923e-04 ; 1.980762e-03 + i 4.588652e-04 ; -2.009805e-03 + i -4.655936e-04 ; 2.307466e-03 + i 5.335837e-04 ; 5.388880e-04 + i 1.248394e-04 ; -0.000000e+00 + i -0.000000e+00 ; 8.895869e-03 + i 2.059859e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.483112e-03 + i 8.059350e-04 ; -0.000000e+00 + i -0.000000e+00 ; -7.150334e-03 + i -1.656453e-03 ; 4.743485e-03 + i 1.097914e-03 ; 0.000000e+00 + i -0.000000e+00 ; -2.363794e-03 + i -5.475990e-04 ; 2.504244e-03 + i 5.791696e-04 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.623978e-01 + i -8.395440e-02 ; 9.608911e-02 + i 2.226010e-02 ; -0.000000e+00 + i -0.000000e+00 ; -3.206249e-02 + i -7.428595e-03 ; -0.000000e+00 + i -0.000000e+00 ; 9.608911e-02 + i 2.226010e-02 ; -3.206249e-02 + i -7.428595e-03 ; 3.487177e-02 + i 8.078428e-03 ; 3.487177e-02 + i 8.078428e-03 ; -2.672657e-05 + i -7.158498e-06 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.758745e+00 + i 1.757707e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.811292e-01 + i 4.195960e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.811292e-01 + i 4.195960e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.402662e-02 + i 1.483150e-02 ; 7.150334e-03 + i 1.656453e-03 ; -0.000000e+00 + i -0.000000e+00 ; 4.743485e-03 + i 1.097914e-03 ; 2.363794e-03 + i 5.475990e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.504244e-03 + i 5.791696e-04 ; 5.406573e-03 + i 1.252492e-03 ; 1.980762e-03 + i 4.588652e-04 ; 4.243955e-03 + i 9.821923e-04 ; 2.009805e-03 + i 4.655936e-04 ; 5.388880e-04 + i 1.248394e-04 ; 2.307466e-03 + i 5.335837e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.895869e-03 + i 2.059859e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.483112e-03 + i 8.059350e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.363094e-03 + i 1.704775e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.138047e-03 + i 7.259970e-04 ; 
-3.206249e-02 + i -7.428595e-03 ; -0.000000e+00 + i -0.000000e+00 ; -9.608911e-02 + i -2.226010e-02 ; 1.811292e-01 + i 4.195960e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.672657e-05 + i -7.158498e-06 ; 3.487177e-02 + i 8.078428e-03 ; -3.487177e-02 + i -8.078428e-03 ; 6.402662e-02 + i 1.483150e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.623978e-01 + i -8.395440e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.758745e+00 + i 1.757707e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.206249e-02 + i -7.428595e-03 ; 9.608911e-02 + i 2.226010e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.811292e-01 + i 4.195960e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.839267e-02 + i -6.578440e-03 ; 0.000000e+00 + i -0.000000e+00 ; 2.954240e-02 + i 6.843821e-03 ; -1.215404e-02 + i -2.816585e-03 ; 0.000000e+00 + i -0.000000e+00 ; 7.150334e-03 + i 1.656453e-03 ; -1.298780e-02 + i -3.009734e-03 ; -1.689376e-02 + i -3.913625e-03 ; 1.689376e-02 + i 3.913625e-03 ; -8.532751e-03 + i -1.977672e-03 ; -5.406573e-03 + i -1.252492e-03 ; 5.406573e-03 + i 1.252492e-03 ; -7.007419e-02 + i -1.623442e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.784234e-02 + i -4.134341e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.839267e-02 + i -6.578440e-03 ; -2.954240e-02 + i -6.843821e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.215404e-02 + i -2.816585e-03 ; -7.150334e-03 + i -1.656453e-03 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 6.402662e-02 + i 1.483150e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.811292e-01 + i 4.195960e-02 ; -0.000000e+00 + i -0.000000e+00 ; 3.487177e-02 + i 8.078428e-03 ; -2.672657e-05 + i -7.158498e-06 ; 3.487177e-02 + i 8.078428e-03 ; 0.000000e+00 + i -0.000000e+00 ; -3.206249e-02 + i -7.428595e-03 ; 9.608911e-02 + i 2.226010e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.811292e-01 + i 4.195960e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.758745e+00 + i 1.757707e-01 ; -0.000000e+00 + i -0.000000e+00 ; 9.608911e-02 + i 2.226010e-02 ; -3.206249e-02 + i -7.428595e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -3.623978e-01 + i -8.395440e-02 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.270215e-02 + i 5.258236e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.363094e-03 + i 1.704775e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.689376e-02 + i -3.913625e-03 ; 6.462905e-03 + i 1.496236e-03 ; 9.767765e-03 + i 2.262810e-03 ; -5.406573e-03 + i -1.252492e-03 ; 4.243955e-03 + i 9.821923e-04 ; 1.980762e-03 + i 4.588652e-04 ; -0.000000e+00 + i -0.000000e+00 ; 3.499695e-02 + i 8.106460e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.895869e-03 + i 2.059859e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.954240e-02 + i -6.843821e-03 ; 5.621102e-03 + i 1.301223e-03 ; 0.000000e+00 + i -0.000000e+00 ; -7.150334e-03 + i -1.656453e-03 ; 4.743485e-03 + i 1.097914e-03 ; 0.000000e+00 + i -0.000000e+00 ; 
-9.608911e-02 + i -2.226010e-02 ; -0.000000e+00 + i -0.000000e+00 ; -3.206249e-02 + i -7.428595e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.623978e-01 + i -8.395440e-02 ; -3.487177e-02 + i -8.078428e-03 ; 3.487177e-02 + i 8.078428e-03 ; -2.672657e-05 + i -7.158498e-06 ; -0.000000e+00 + i -0.000000e+00 ; 9.608911e-02 + i 2.226010e-02 ; -3.206249e-02 + i -7.428595e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.811292e-01 + i 4.195960e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.758745e+00 + i 1.757707e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.402662e-02 + i 1.483150e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.811292e-01 + i 4.195960e-02 ; 2.954240e-02 + i 6.843821e-03 ; -0.000000e+00 + i -0.000000e+00 ; 5.621102e-03 + i 1.301223e-03 ; 7.150334e-03 + i 1.656453e-03 ; -0.000000e+00 + i -0.000000e+00 ; 4.743485e-03 + i 1.097914e-03 ; 1.689376e-02 + i 3.913625e-03 ; 9.767765e-03 + i 2.262810e-03 ; 6.462905e-03 + i 1.496236e-03 ; 5.406573e-03 + i 1.252492e-03 ; 1.980762e-03 + i 4.588652e-04 ; 4.243955e-03 + i 9.821923e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.499695e-02 + i 8.106460e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.895869e-03 + i 2.059859e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.270215e-02 + i 5.258236e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.363094e-03 + i 1.704775e-03 ; 
6.402662e-02 + i 1.483150e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.672657e-05 + i -7.158498e-06 ; 3.487177e-02 + i 8.078428e-03 ; 3.487177e-02 + i 8.078428e-03 ; 1.811292e-01 + i 4.195960e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.206249e-02 + i -7.428595e-03 ; 0.000000e+00 + i -0.000000e+00 ; 9.608911e-02 + i 2.226010e-02 ; 1.811292e-01 + i 4.195960e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.206249e-02 + i -7.428595e-03 ; 9.608911e-02 + i 2.226010e-02 ; 0.000000e+00 + i -0.000000e+00 ; 1.758745e+00 + i 1.757707e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.623978e-01 + i -8.395440e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -8.532751e-03 + i -1.977672e-03 ; 5.406573e-03 + i 1.252492e-03 ; 5.406573e-03 + i 1.252492e-03 ; -4.649301e-03 + i -1.078028e-03 ; 2.009805e-03 + i 4.655936e-04 ; 2.009805e-03 + i 4.655936e-04 ; -1.215404e-02 + i -2.816585e-03 ; 0.000000e+00 + i -0.000000e+00 ; 7.150334e-03 + i 1.656453e-03 ; -5.677823e-03 + i -1.316297e-03 ; 0.000000e+00 + i -0.000000e+00 ; 2.363794e-03 + i 5.475990e-04 ; -1.215404e-02 + i -2.816585e-03 ; 7.150334e-03 + i 1.656453e-03 ; 0.000000e+00 + i -0.000000e+00 ; -5.677823e-03 + i -1.316297e-03 ; 2.363794e-03 + i 5.475990e-04 ; 0.000000e+00 + i -0.000000e+00 ; -1.784234e-02 + i -4.134341e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -7.003040e-03 + i -1.623298e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -3.206249e-02 + i -7.428595e-03 ; -9.608911e-02 + i -2.226010e-02 ; 3.487177e-02 + i 8.078428e-03 ; -2.672657e-05 + i -7.158498e-06 ; -3.487177e-02 + i -8.078428e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.811292e-01 + i 4.195960e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.402662e-02 + i 1.483150e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.623978e-01 + i -8.395440e-02 ; -0.000000e+00 + i -0.000000e+00 ; 9.608911e-02 + i 2.226010e-02 ; -3.206249e-02 + i -7.428595e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.758745e+00 + i 1.757707e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.811292e-01 + i 4.195960e-02 ; -0.000000e+00 + i -0.000000e+00 ; 5.406573e-03 + i 1.252492e-03 ; 4.243955e-03 + i 9.821923e-04 ; -1.980762e-03 + i -4.588652e-04 ; 2.009805e-03 + i 4.655936e-04 ; 2.307466e-03 + i 5.335837e-04 ; -5.388880e-04 + i -1.248394e-04 ; -0.000000e+00 + i -0.000000e+00 ; 7.363094e-03 + i 1.704775e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.138047e-03 + i 7.259970e-04 ; -0.000000e+00 + i -0.000000e+00 ; 7.150334e-03 + i 1.656453e-03 ; 4.743485e-03 + i 1.097914e-03 ; -0.000000e+00 + i -0.000000e+00 ; 2.363794e-03 + i 5.475990e-04 ; 2.504244e-03 + i 5.791696e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.895869e-03 + i 2.059859e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.483112e-03 + i 8.059350e-04 ; -0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -9.608911e-02 + i -2.226010e-02 ; -3.206249e-02 + i -7.428595e-03 ; 3.487177e-02 + i 8.078428e-03 ; -3.487177e-02 + i -8.078428e-03 ; -2.672657e-05 + i -7.158498e-06 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.623978e-01 + i -8.395440e-02 ; 9.608911e-02 + i 2.226010e-02 ; -0.000000e+00 + i -0.000000e+00 ; -3.206249e-02 + i -7.428595e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.811292e-01 + i 4.195960e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.402662e-02 + i 1.483150e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.758745e+00 + i 1.757707e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.811292e-01 + i 4.195960e-02 ; 5.406573e-03 + i 1.252492e-03 ; -1.980762e-03 + i -4.588652e-04 ; 4.243955e-03 + i 9.821923e-04 ; 2.009805e-03 + i 4.655936e-04 ; -5.388880e-04 + i -1.248394e-04 ; 2.307466e-03 + i 5.335837e-04 ; 7.150334e-03 + i 1.656453e-03 ; -0.000000e+00 + i -0.000000e+00 ; 4.743485e-03 + i 1.097914e-03 ; 2.363794e-03 + i 5.475990e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.504244e-03 + i 5.791696e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.363094e-03 + i 1.704775e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.138047e-03 + i 7.259970e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.895869e-03 + i 2.059859e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.483112e-03 + i 8.059350e-04 ; 
-2.672657e-05 + i -7.158498e-06 ; -3.487177e-02 + i -8.078428e-03 ; -3.487177e-02 + i -8.078428e-03 ; 6.402662e-02 + i 1.483150e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.206249e-02 + i -7.428595e-03 ; -0.000000e+00 + i -0.000000e+00 ; -9.608911e-02 + i -2.226010e-02 ; 1.811292e-01 + i 4.195960e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.206249e-02 + i -7.428595e-03 ; -9.608911e-02 + i -2.226010e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.811292e-01 + i 4.195960e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.623978e-01 + i -8.395440e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.758745e+00 + i 1.757707e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.298780e-02 + i -3.009734e-03 ; 1.689376e-02 + i 3.913625e-03 ; 1.689376e-02 + i 3.913625e-03 ; -8.532751e-03 + i -1.977672e-03 ; 5.406573e-03 + i 1.252492e-03 ; 5.406573e-03 + i 1.252492e-03 ; -2.839267e-02 + i -6.578440e-03 ; 0.000000e+00 + i -0.000000e+00 ; 2.954240e-02 + i 6.843821e-03 ; -1.215404e-02 + i -2.816585e-03 ; 0.000000e+00 + i -0.000000e+00 ; 7.150334e-03 + i 1.656453e-03 ; -2.839267e-02 + i -6.578440e-03 ; 2.954240e-02 + i 6.843821e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.215404e-02 + i -2.816585e-03 ; 7.150334e-03 + i 1.656453e-03 ; 0.000000e+00 + i -0.000000e+00 ; -7.007419e-02 + i -1.623442e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.784234e-02 + i -4.134341e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 
-3.487177e-02 + i -8.078428e-03 ; -2.672657e-05 + i -7.158498e-06 ; -3.487177e-02 + i -8.078428e-03 ; -0.000000e+00 + i -0.000000e+00 ; -3.206249e-02 + i -7.428595e-03 ; -9.608911e-02 + i -2.226010e-02 ; -0.000000e+00 + i -0.000000e+00 ; 6.402662e-02 + i 1.483150e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.811292e-01 + i 4.195960e-02 ; -0.000000e+00 + i -0.000000e+00 ; -9.608911e-02 + i -2.226010e-02 ; -3.206249e-02 + i -7.428595e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.623978e-01 + i -8.395440e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.811292e-01 + i 4.195960e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.758745e+00 + i 1.757707e-01 ; -0.000000e+00 + i -0.000000e+00 ; 1.689376e-02 + i 3.913625e-03 ; 6.462905e-03 + i 1.496236e-03 ; -9.767765e-03 + i -2.262810e-03 ; 5.406573e-03 + i 1.252492e-03 ; 4.243955e-03 + i 9.821923e-04 ; -1.980762e-03 + i -4.588652e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.270215e-02 + i 5.258236e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.363094e-03 + i 1.704775e-03 ; -0.000000e+00 + i -0.000000e+00 ; 2.954240e-02 + i 6.843821e-03 ; 5.621102e-03 + i 1.301223e-03 ; -0.000000e+00 + i -0.000000e+00 ; 7.150334e-03 + i 1.656453e-03 ; 4.743485e-03 + i 1.097914e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.499695e-02 + i 8.106460e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.895869e-03 + i 2.059859e-03 ; -0.000000e+00 + i -0.000000e+00 ; 
