1.179524e+00 + i 1.125678e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.573261e-02 + i -5.375748e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 4.285723e-02 + i 2.687286e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -7.581759e-03 + i -4.754153e-03 ; -2.273250e-02 + i -1.425407e-02 ; 0.000000e+00 + i -0.000000e+00 ; 4.285723e-02 + i 2.687286e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -7.581759e-03 + i -4.754153e-03 ; 0.000000e+00 + i -0.000000e+00 ; -2.273250e-02 + i -1.425407e-02 ; 1.515074e-02 + i 9.499920e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.467656e-06 + i -2.298650e-06 ; -8.249630e-03 + i -5.172807e-03 ; -8.249630e-03 + i -5.172807e-03 ; -4.218618e-03 + i -2.645345e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.654867e-03 + i -1.037784e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.873135e-03 + i -1.801681e-03 ; -1.691292e-03 + i -1.060499e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.341465e-03 + i -8.412699e-04 ; -5.590116e-04 + i -3.505199e-04 ; 0.000000e+00 + i -0.000000e+00 ; -2.873135e-03 + i -1.801681e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.691292e-03 + i -1.060499e-03 ; -1.341465e-03 + i -8.412699e-04 ; 0.000000e+00 + i -0.000000e+00 ; -5.590116e-04 + i -3.505199e-04 ; -2.016614e-03 + i -1.264612e-03 ; -1.278797e-03 + i -8.018507e-04 ; -1.278797e-03 + i -8.018507e-04 ; -1.098240e-03 + i -6.887593e-04 ; -4.752834e-04 + i -2.980193e-04 ; -4.752834e-04 + i -2.980193e-04 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.515074e-02 + i 9.499920e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.285723e-02 + i 2.687286e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.285723e-02 + i 2.687286e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.179524e+00 + i 1.125678e-01 ; 8.249630e-03 + i 5.172807e-03 ; 8.249630e-03 + i 5.172807e-03 ; -3.467656e-06 + i -2.298650e-06 ; 0.000000e+00 + i -0.000000e+00 ; 2.273250e-02 + i 1.425407e-02 ; -7.581759e-03 + i -4.754153e-03 ; 2.273250e-02 + i 1.425407e-02 ; 0.000000e+00 + i -0.000000e+00 ; -7.581759e-03 + i -4.754153e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -8.573261e-02 + i -5.375748e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.372980e-03 + i 3.368922e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.743317e-03 + i 1.092996e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.282104e-03 + i 5.193046e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.106040e-03 + i 1.320437e-03 ; -3.996335e-03 + i -2.505842e-03 ; 2.310632e-03 + i 1.448847e-03 ; 1.531058e-03 + i 9.599024e-04 ; -1.278797e-03 + i -8.018507e-04 ; 4.685025e-04 + i 2.937675e-04 ; 1.005415e-03 + i 6.303061e-04 ; -6.988658e-03 + i -4.382134e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.332224e-03 + i 8.352266e-04 ; -1.691292e-03 + i -1.060499e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.123692e-03 + i 7.044700e-04 ; 
4.285723e-02 + i 2.687286e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -7.581759e-03 + i -4.754153e-03 ; 0.000000e+00 + i -0.000000e+00 ; 2.273250e-02 + i 1.425407e-02 ; 1.515074e-02 + i 9.499920e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.467656e-06 + i -2.298650e-06 ; -8.249630e-03 + i -5.172807e-03 ; 8.249630e-03 + i 5.172807e-03 ; 1.179524e+00 + i 1.125678e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.573261e-02 + i -5.375748e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 4.285723e-02 + i 2.687286e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -7.581759e-03 + i -4.754153e-03 ; -2.273250e-02 + i -1.425407e-02 ; 0.000000e+00 + i -0.000000e+00 ; -2.873135e-03 + i -1.801681e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.691292e-03 + i 1.060499e-03 ; -1.341465e-03 + i -8.412699e-04 ; 0.000000e+00 + i -0.000000e+00 ; 5.590116e-04 + i 3.505199e-04 ; -2.016614e-03 + i -1.264612e-03 ; -1.278797e-03 + i -8.018507e-04 ; 1.278797e-03 + i 8.018507e-04 ; -1.098240e-03 + i -6.887593e-04 ; -4.752834e-04 + i -2.980193e-04 ; 4.752834e-04 + i 2.980193e-04 ; -4.218618e-03 + i -2.645345e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.654867e-03 + i -1.037784e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.873135e-03 + i -1.801681e-03 ; -1.691292e-03 + i -1.060499e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.341465e-03 + i -8.412699e-04 ; -5.590116e-04 + i -3.505199e-04 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 4.285723e-02 + i 2.687286e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.515074e-02 + i 9.499920e-03 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -7.581759e-03 + i -4.754153e-03 ; 2.273250e-02 + i 1.425407e-02 ; -8.249630e-03 + i -5.172807e-03 ; -3.467656e-06 + i -2.298650e-06 ; 8.249630e-03 + i 5.172807e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.179524e+00 + i 1.125678e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.285723e-02 + i 2.687286e-02 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -8.573261e-02 + i -5.375748e-02 ; 0.000000e+00 + i -0.000000e+00 ; -2.273250e-02 + i -1.425407e-02 ; -7.581759e-03 + i -4.754153e-03 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.743317e-03 + i 1.092996e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.433923e-04 + i 4.660088e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.278797e-03 + i -8.018507e-04 ; 1.005415e-03 + i 6.303061e-04 ; 4.685025e-04 + i 2.937675e-04 ; -4.752834e-04 + i -2.980193e-04 ; 5.469119e-04 + i 3.428087e-04 ; 1.274375e-04 + i 7.990776e-05 ; -0.000000e+00 + i -0.000000e+00 ; 2.106040e-03 + i 1.320437e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.250656e-04 + i 5.172208e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.691292e-03 + i -1.060499e-03 ; 1.123692e-03 + i 7.044700e-04 ; 0.000000e+00 + i -0.000000e+00 ; -5.590116e-04 + i -3.505199e-04 ; 5.935049e-04 + i 3.720241e-04 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.573261e-02 + i -5.375748e-02 ; 2.273250e-02 + i 1.425407e-02 ; -0.000000e+00 + i -0.000000e+00 ; -7.581759e-03 + i -4.754153e-03 ; -0.000000e+00 + i -0.000000e+00 ; 2.273250e-02 + i 1.425407e-02 ; -7.581759e-03 + i -4.754153e-03 ; 8.249630e-03 + i 5.172807e-03 ; 8.249630e-03 + i 5.172807e-03 ; -3.467656e-06 + i -2.298650e-06 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.179524e+00 + i 1.125678e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.285723e-02 + i 2.687286e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.285723e-02 + i 2.687286e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.515074e-02 + i 9.499920e-03 ; 1.691292e-03 + i 1.060499e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.123692e-03 + i 7.044700e-04 ; 5.590116e-04 + i 3.505199e-04 ; -0.000000e+00 + i -0.000000e+00 ; 5.935049e-04 + i 3.720241e-04 ; 1.278797e-03 + i 8.018507e-04 ; 4.685025e-04 + i 2.937675e-04 ; 1.005415e-03 + i 6.303061e-04 ; 4.752834e-04 + i 2.980193e-04 ; 1.274375e-04 + i 7.990776e-05 ; 5.469119e-04 + i 3.428087e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.106040e-03 + i 1.320437e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.250656e-04 + i 5.172208e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.743317e-03 + i 1.092996e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.433923e-04 + i 4.660088e-04 ; 
-7.581759e-03 + i -4.754153e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.273250e-02 + i -1.425407e-02 ; 4.285723e-02 + i 2.687286e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.467656e-06 + i -2.298650e-06 ; 8.249630e-03 + i 5.172807e-03 ; -8.249630e-03 + i -5.172807e-03 ; 1.515074e-02 + i 9.499920e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.573261e-02 + i -5.375748e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.179524e+00 + i 1.125678e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -7.581759e-03 + i -4.754153e-03 ; 2.273250e-02 + i 1.425407e-02 ; -0.000000e+00 + i -0.000000e+00 ; 4.285723e-02 + i 2.687286e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -6.714199e-03 + i -4.210163e-03 ; 0.000000e+00 + i -0.000000e+00 ; 6.988658e-03 + i 4.382134e-03 ; -2.873135e-03 + i -1.801681e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.691292e-03 + i 1.060499e-03 ; -3.070141e-03 + i -1.925210e-03 ; -3.996335e-03 + i -2.505842e-03 ; 3.996335e-03 + i 2.505842e-03 ; -2.016614e-03 + i -1.264612e-03 ; -1.278797e-03 + i -8.018507e-04 ; 1.278797e-03 + i 8.018507e-04 ; -1.657463e-02 + i -1.039300e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -4.218618e-03 + i -2.645345e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -6.714199e-03 + i -4.210163e-03 ; -6.988658e-03 + i -4.382134e-03 ; 0.000000e+00 + i -0.000000e+00 ; -2.873135e-03 + i -1.801681e-03 ; -1.691292e-03 + i -1.060499e-03 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 1.515074e-02 + i 9.499920e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.285723e-02 + i 2.687286e-02 ; -0.000000e+00 + i -0.000000e+00 ; 8.249630e-03 + i 5.172807e-03 ; -3.467656e-06 + i -2.298650e-06 ; 8.249630e-03 + i 5.172807e-03 ; 0.000000e+00 + i -0.000000e+00 ; -7.581759e-03 + i -4.754153e-03 ; 2.273250e-02 + i 1.425407e-02 ; -0.000000e+00 + i -0.000000e+00 ; 4.285723e-02 + i 2.687286e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.179524e+00 + i 1.125678e-01 ; -0.000000e+00 + i -0.000000e+00 ; 2.273250e-02 + i 1.425407e-02 ; -7.581759e-03 + i -4.754153e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -8.573261e-02 + i -5.375748e-02 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.372980e-03 + i 3.368922e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.743317e-03 + i 1.092996e-03 ; -0.000000e+00 + i -0.000000e+00 ; -3.996335e-03 + i -2.505842e-03 ; 1.531058e-03 + i 9.599024e-04 ; 2.310632e-03 + i 1.448847e-03 ; -1.278797e-03 + i -8.018507e-04 ; 1.005415e-03 + i 6.303061e-04 ; 4.685025e-04 + i 2.937675e-04 ; -0.000000e+00 + i -0.000000e+00 ; 8.282104e-03 + i 5.193046e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.106040e-03 + i 1.320437e-03 ; -0.000000e+00 + i -0.000000e+00 ; -6.988658e-03 + i -4.382134e-03 ; 1.332224e-03 + i 8.352266e-04 ; 0.000000e+00 + i -0.000000e+00 ; -1.691292e-03 + i -1.060499e-03 ; 1.123692e-03 + i 7.044700e-04 ; 0.000000e+00 + i -0.000000e+00 ; 
-2.273250e-02 + i -1.425407e-02 ; -0.000000e+00 + i -0.000000e+00 ; -7.581759e-03 + i -4.754153e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.573261e-02 + i -5.375748e-02 ; -8.249630e-03 + i -5.172807e-03 ; 8.249630e-03 + i 5.172807e-03 ; -3.467656e-06 + i -2.298650e-06 ; -0.000000e+00 + i -0.000000e+00 ; 2.273250e-02 + i 1.425407e-02 ; -7.581759e-03 + i -4.754153e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.285723e-02 + i 2.687286e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.179524e+00 + i 1.125678e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.515074e-02 + i 9.499920e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.285723e-02 + i 2.687286e-02 ; 6.988658e-03 + i 4.382134e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.332224e-03 + i 8.352266e-04 ; 1.691292e-03 + i 1.060499e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.123692e-03 + i 7.044700e-04 ; 3.996335e-03 + i 2.505842e-03 ; 2.310632e-03 + i 1.448847e-03 ; 1.531058e-03 + i 9.599024e-04 ; 1.278797e-03 + i 8.018507e-04 ; 4.685025e-04 + i 2.937675e-04 ; 1.005415e-03 + i 6.303061e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.282104e-03 + i 5.193046e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.106040e-03 + i 1.320437e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.372980e-03 + i 3.368922e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.743317e-03 + i 1.092996e-03 ; 
1.515074e-02 + i 9.499920e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.467656e-06 + i -2.298650e-06 ; 8.249630e-03 + i 5.172807e-03 ; 8.249630e-03 + i 5.172807e-03 ; 4.285723e-02 + i 2.687286e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -7.581759e-03 + i -4.754153e-03 ; 0.000000e+00 + i -0.000000e+00 ; 2.273250e-02 + i 1.425407e-02 ; 4.285723e-02 + i 2.687286e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -7.581759e-03 + i -4.754153e-03 ; 2.273250e-02 + i 1.425407e-02 ; 0.000000e+00 + i -0.000000e+00 ; 1.179524e+00 + i 1.125678e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.573261e-02 + i -5.375748e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.016614e-03 + i -1.264612e-03 ; 1.278797e-03 + i 8.018507e-04 ; 1.278797e-03 + i 8.018507e-04 ; -1.098240e-03 + i -6.887593e-04 ; 4.752834e-04 + i 2.980193e-04 ; 4.752834e-04 + i 2.980193e-04 ; -2.873135e-03 + i -1.801681e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.691292e-03 + i 1.060499e-03 ; -1.341465e-03 + i -8.412699e-04 ; 0.000000e+00 + i -0.000000e+00 ; 5.590116e-04 + i 3.505199e-04 ; -2.873135e-03 + i -1.801681e-03 ; 1.691292e-03 + i 1.060499e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.341465e-03 + i -8.412699e-04 ; 5.590116e-04 + i 3.505199e-04 ; 0.000000e+00 + i -0.000000e+00 ; -4.218618e-03 + i -2.645345e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.654867e-03 + i -1.037784e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -7.581759e-03 + i -4.754153e-03 ; -2.273250e-02 + i -1.425407e-02 ; 8.249630e-03 + i 5.172807e-03 ; -3.467656e-06 + i -2.298650e-06 ; -8.249630e-03 + i -5.172807e-03 ; -0.000000e+00 + i -0.000000e+00 ; 4.285723e-02 + i 2.687286e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.515074e-02 + i 9.499920e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.573261e-02 + i -5.375748e-02 ; -0.000000e+00 + i -0.000000e+00 ; 2.273250e-02 + i 1.425407e-02 ; -7.581759e-03 + i -4.754153e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.179524e+00 + i 1.125678e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.285723e-02 + i 2.687286e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.278797e-03 + i 8.018507e-04 ; 1.005415e-03 + i 6.303061e-04 ; -4.685025e-04 + i -2.937675e-04 ; 4.752834e-04 + i 2.980193e-04 ; 5.469119e-04 + i 3.428087e-04 ; -1.274375e-04 + i -7.990776e-05 ; -0.000000e+00 + i -0.000000e+00 ; 1.743317e-03 + i 1.092996e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.433923e-04 + i 4.660088e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.691292e-03 + i 1.060499e-03 ; 1.123692e-03 + i 7.044700e-04 ; -0.000000e+00 + i -0.000000e+00 ; 5.590116e-04 + i 3.505199e-04 ; 5.935049e-04 + i 3.720241e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.106040e-03 + i 1.320437e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.250656e-04 + i 5.172208e-04 ; -0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -2.273250e-02 + i -1.425407e-02 ; -7.581759e-03 + i -4.754153e-03 ; 8.249630e-03 + i 5.172807e-03 ; -8.249630e-03 + i -5.172807e-03 ; -3.467656e-06 + i -2.298650e-06 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.573261e-02 + i -5.375748e-02 ; 2.273250e-02 + i 1.425407e-02 ; -0.000000e+00 + i -0.000000e+00 ; -7.581759e-03 + i -4.754153e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.285723e-02 + i 2.687286e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.515074e-02 + i 9.499920e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.179524e+00 + i 1.125678e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.285723e-02 + i 2.687286e-02 ; 1.278797e-03 + i 8.018507e-04 ; -4.685025e-04 + i -2.937675e-04 ; 1.005415e-03 + i 6.303061e-04 ; 4.752834e-04 + i 2.980193e-04 ; -1.274375e-04 + i -7.990776e-05 ; 5.469119e-04 + i 3.428087e-04 ; 1.691292e-03 + i 1.060499e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.123692e-03 + i 7.044700e-04 ; 5.590116e-04 + i 3.505199e-04 ; -0.000000e+00 + i -0.000000e+00 ; 5.935049e-04 + i 3.720241e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.743317e-03 + i 1.092996e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.433923e-04 + i 4.660088e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.106040e-03 + i 1.320437e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.250656e-04 + i 5.172208e-04 ; 
-3.467656e-06 + i -2.298650e-06 ; -8.249630e-03 + i -5.172807e-03 ; -8.249630e-03 + i -5.172807e-03 ; 1.515074e-02 + i 9.499920e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -7.581759e-03 + i -4.754153e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.273250e-02 + i -1.425407e-02 ; 4.285723e-02 + i 2.687286e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -7.581759e-03 + i -4.754153e-03 ; -2.273250e-02 + i -1.425407e-02 ; -0.000000e+00 + i -0.000000e+00 ; 4.285723e-02 + i 2.687286e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.573261e-02 + i -5.375748e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.179524e+00 + i 1.125678e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.070141e-03 + i -1.925210e-03 ; 3.996335e-03 + i 2.505842e-03 ; 3.996335e-03 + i 2.505842e-03 ; -2.016614e-03 + i -1.264612e-03 ; 1.278797e-03 + i 8.018507e-04 ; 1.278797e-03 + i 8.018507e-04 ; -6.714199e-03 + i -4.210163e-03 ; 0.000000e+00 + i -0.000000e+00 ; 6.988658e-03 + i 4.382134e-03 ; -2.873135e-03 + i -1.801681e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.691292e-03 + i 1.060499e-03 ; -6.714199e-03 + i -4.210163e-03 ; 6.988658e-03 + i 4.382134e-03 ; 0.000000e+00 + i -0.000000e+00 ; -2.873135e-03 + i -1.801681e-03 ; 1.691292e-03 + i 1.060499e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.657463e-02 + i -1.039300e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -4.218618e-03 + i -2.645345e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 
-8.249630e-03 + i -5.172807e-03 ; -3.467656e-06 + i -2.298650e-06 ; -8.249630e-03 + i -5.172807e-03 ; -0.000000e+00 + i -0.000000e+00 ; -7.581759e-03 + i -4.754153e-03 ; -2.273250e-02 + i -1.425407e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.515074e-02 + i 9.499920e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.285723e-02 + i 2.687286e-02 ; -0.000000e+00 + i -0.000000e+00 ; -2.273250e-02 + i -1.425407e-02 ; -7.581759e-03 + i -4.754153e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.573261e-02 + i -5.375748e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.285723e-02 + i 2.687286e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.179524e+00 + i 1.125678e-01 ; -0.000000e+00 + i -0.000000e+00 ; 3.996335e-03 + i 2.505842e-03 ; 1.531058e-03 + i 9.599024e-04 ; -2.310632e-03 + i -1.448847e-03 ; 1.278797e-03 + i 8.018507e-04 ; 1.005415e-03 + i 6.303061e-04 ; -4.685025e-04 + i -2.937675e-04 ; -0.000000e+00 + i -0.000000e+00 ; 5.372980e-03 + i 3.368922e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.743317e-03 + i 1.092996e-03 ; -0.000000e+00 + i -0.000000e+00 ; 6.988658e-03 + i 4.382134e-03 ; 1.332224e-03 + i 8.352266e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.691292e-03 + i 1.060499e-03 ; 1.123692e-03 + i 7.044700e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.282104e-03 + i 5.193046e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.106040e-03 + i 1.320437e-03 ; -0.000000e+00 + i -0.000000e+00 ; 
