1.548736e+00 + i 2.866631e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.621002e-01 + i -1.369243e-01 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 1.309949e-01 + i 6.843185e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.319088e-02 + i -1.211608e-02 ; -6.949499e-02 + i -3.630475e-02 ; 0.000000e+00 + i -0.000000e+00 ; 1.309949e-01 + i 6.843185e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.319088e-02 + i -1.211608e-02 ; 0.000000e+00 + i -0.000000e+00 ; -6.949499e-02 + i -3.630475e-02 ; 4.630411e-02 + i 2.418867e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.105292e-05 + i -1.197452e-05 ; -2.522064e-02 + i -1.317547e-02 ; -2.522064e-02 + i -1.317547e-02 ; -1.290566e-02 + i -6.742999e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -5.065900e-03 + i -2.647444e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -8.791522e-03 + i -4.593739e-03 ; -5.171589e-03 + i -2.701680e-03 ; 0.000000e+00 + i -0.000000e+00 ; -4.107378e-03 + i -2.146704e-03 ; -1.709723e-03 + i -8.931732e-04 ; 0.000000e+00 + i -0.000000e+00 ; -8.791522e-03 + i -4.593739e-03 ; 0.000000e+00 + i -0.000000e+00 ; -5.171589e-03 + i -2.701680e-03 ; -4.107378e-03 + i -2.146704e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.709723e-03 + i -8.931732e-04 ; -6.172343e-03 + i -3.225458e-03 ; -3.910412e-03 + i -2.042831e-03 ; -3.910412e-03 + i -2.042831e-03 ; -3.363445e-03 + i -1.758067e-03 ; -1.453693e-03 + i -7.594215e-04 ; -1.453693e-03 + i -7.594215e-04 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.630411e-02 + i 2.418867e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.309949e-01 + i 6.843185e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.309949e-01 + i 6.843185e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.548736e+00 + i 2.866631e-01 ; 2.522064e-02 + i 1.317547e-02 ; 2.522064e-02 + i 1.317547e-02 ; -2.105292e-05 + i -1.197452e-05 ; 0.000000e+00 + i -0.000000e+00 ; 6.949499e-02 + i 3.630475e-02 ; -2.319088e-02 + i -1.211608e-02 ; 6.949499e-02 + i 3.630475e-02 ; 0.000000e+00 + i -0.000000e+00 ; -2.319088e-02 + i -1.211608e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.621002e-01 + i -1.369243e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.641774e-02 + i 8.575786e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.324547e-03 + i 2.780611e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.530945e-02 + i 1.322089e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.433031e-03 + i 3.359692e-03 ; -1.221840e-02 + i -6.382989e-03 ; 7.064526e-03 + i 3.690566e-03 ; 4.673010e-03 + i 2.440242e-03 ; -3.910412e-03 + i -2.042831e-03 ; 1.432626e-03 + i 7.484153e-04 ; 3.068666e-03 + i 1.602120e-03 ; -2.136637e-02 + i -1.116197e-02 ; 0.000000e+00 + i -0.000000e+00 ; 4.063969e-03 + i 2.122074e-03 ; -5.171589e-03 + i -2.701680e-03 ; 0.000000e+00 + i -0.000000e+00 ; 3.429874e-03 + i 1.790818e-03 ; 
1.309949e-01 + i 6.843185e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.319088e-02 + i -1.211608e-02 ; 0.000000e+00 + i -0.000000e+00 ; 6.949499e-02 + i 3.630475e-02 ; 4.630411e-02 + i 2.418867e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.105292e-05 + i -1.197452e-05 ; -2.522064e-02 + i -1.317547e-02 ; 2.522064e-02 + i 1.317547e-02 ; 1.548736e+00 + i 2.866631e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.621002e-01 + i -1.369243e-01 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 1.309949e-01 + i 6.843185e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.319088e-02 + i -1.211608e-02 ; -6.949499e-02 + i -3.630475e-02 ; 0.000000e+00 + i -0.000000e+00 ; -8.791522e-03 + i -4.593739e-03 ; 0.000000e+00 + i -0.000000e+00 ; 5.171589e-03 + i 2.701680e-03 ; -4.107378e-03 + i -2.146704e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.709723e-03 + i 8.931732e-04 ; -6.172343e-03 + i -3.225458e-03 ; -3.910412e-03 + i -2.042831e-03 ; 3.910412e-03 + i 2.042831e-03 ; -3.363445e-03 + i -1.758067e-03 ; -1.453693e-03 + i -7.594215e-04 ; 1.453693e-03 + i 7.594215e-04 ; -1.290566e-02 + i -6.742999e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -5.065900e-03 + i -2.647444e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -8.791522e-03 + i -4.593739e-03 ; -5.171589e-03 + i -2.701680e-03 ; 0.000000e+00 + i -0.000000e+00 ; -4.107378e-03 + i -2.146704e-03 ; -1.709723e-03 + i -8.931732e-04 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 1.309949e-01 + i 6.843185e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.630411e-02 + i 2.418867e-02 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.319088e-02 + i -1.211608e-02 ; 6.949499e-02 + i 3.630475e-02 ; -2.522064e-02 + i -1.317547e-02 ; -2.105292e-05 + i -1.197452e-05 ; 2.522064e-02 + i 1.317547e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.548736e+00 + i 2.866631e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.309949e-01 + i 6.843185e-02 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.621002e-01 + i -1.369243e-01 ; 0.000000e+00 + i -0.000000e+00 ; -6.949499e-02 + i -3.630475e-02 ; -2.319088e-02 + i -1.211608e-02 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.324547e-03 + i 2.780611e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.269104e-03 + i 1.184423e-03 ; -0.000000e+00 + i -0.000000e+00 ; -3.910412e-03 + i -2.042831e-03 ; 3.068666e-03 + i 1.602120e-03 ; 1.432626e-03 + i 7.484153e-04 ; -1.453693e-03 + i -7.594215e-04 ; 1.668387e-03 + i 8.706040e-04 ; 3.897780e-04 + i 2.036232e-04 ; -0.000000e+00 + i -0.000000e+00 ; 6.433031e-03 + i 3.359692e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.518640e-03 + i 1.314783e-03 ; -0.000000e+00 + i -0.000000e+00 ; -5.171589e-03 + i -2.701680e-03 ; 3.429874e-03 + i 1.790818e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.709723e-03 + i -8.931732e-04 ; 1.810677e-03 + i 9.449374e-04 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.621002e-01 + i -1.369243e-01 ; 6.949499e-02 + i 3.630475e-02 ; -0.000000e+00 + i -0.000000e+00 ; -2.319088e-02 + i -1.211608e-02 ; -0.000000e+00 + i -0.000000e+00 ; 6.949499e-02 + i 3.630475e-02 ; -2.319088e-02 + i -1.211608e-02 ; 2.522064e-02 + i 1.317547e-02 ; 2.522064e-02 + i 1.317547e-02 ; -2.105292e-05 + i -1.197452e-05 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.548736e+00 + i 2.866631e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.309949e-01 + i 6.843185e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.309949e-01 + i 6.843185e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.630411e-02 + i 2.418867e-02 ; 5.171589e-03 + i 2.701680e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.429874e-03 + i 1.790818e-03 ; 1.709723e-03 + i 8.931732e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.810677e-03 + i 9.449374e-04 ; 3.910412e-03 + i 2.042831e-03 ; 1.432626e-03 + i 7.484153e-04 ; 3.068666e-03 + i 1.602120e-03 ; 1.453693e-03 + i 7.594215e-04 ; 3.897780e-04 + i 2.036232e-04 ; 1.668387e-03 + i 8.706040e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.433031e-03 + i 3.359692e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.518640e-03 + i 1.314783e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.324547e-03 + i 2.780611e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.269104e-03 + i 1.184423e-03 ; 
-2.319088e-02 + i -1.211608e-02 ; -0.000000e+00 + i -0.000000e+00 ; -6.949499e-02 + i -3.630475e-02 ; 1.309949e-01 + i 6.843185e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.105292e-05 + i -1.197452e-05 ; 2.522064e-02 + i 1.317547e-02 ; -2.522064e-02 + i -1.317547e-02 ; 4.630411e-02 + i 2.418867e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.621002e-01 + i -1.369243e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.548736e+00 + i 2.866631e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.319088e-02 + i -1.211608e-02 ; 6.949499e-02 + i 3.630475e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.309949e-01 + i 6.843185e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.053629e-02 + i -1.072930e-02 ; 0.000000e+00 + i -0.000000e+00 ; 2.136637e-02 + i 1.116197e-02 ; -8.791522e-03 + i -4.593739e-03 ; 0.000000e+00 + i -0.000000e+00 ; 5.171589e-03 + i 2.701680e-03 ; -9.394694e-03 + i -4.908841e-03 ; -1.221840e-02 + i -6.382989e-03 ; 1.221840e-02 + i 6.382989e-03 ; -6.172343e-03 + i -3.225458e-03 ; -3.910412e-03 + i -2.042831e-03 ; 3.910412e-03 + i 2.042831e-03 ; -5.068215e-02 + i -2.647775e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.290566e-02 + i -6.742999e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.053629e-02 + i -1.072930e-02 ; -2.136637e-02 + i -1.116197e-02 ; 0.000000e+00 + i -0.000000e+00 ; -8.791522e-03 + i -4.593739e-03 ; -5.171589e-03 + i -2.701680e-03 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 4.630411e-02 + i 2.418867e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.309949e-01 + i 6.843185e-02 ; -0.000000e+00 + i -0.000000e+00 ; 2.522064e-02 + i 1.317547e-02 ; -2.105292e-05 + i -1.197452e-05 ; 2.522064e-02 + i 1.317547e-02 ; 0.000000e+00 + i -0.000000e+00 ; -2.319088e-02 + i -1.211608e-02 ; 6.949499e-02 + i 3.630475e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.309949e-01 + i 6.843185e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.548736e+00 + i 2.866631e-01 ; -0.000000e+00 + i -0.000000e+00 ; 6.949499e-02 + i 3.630475e-02 ; -2.319088e-02 + i -1.211608e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.621002e-01 + i -1.369243e-01 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.641774e-02 + i 8.575786e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.324547e-03 + i 2.780611e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.221840e-02 + i -6.382989e-03 ; 4.673010e-03 + i 2.440242e-03 ; 7.064526e-03 + i 3.690566e-03 ; -3.910412e-03 + i -2.042831e-03 ; 3.068666e-03 + i 1.602120e-03 ; 1.432626e-03 + i 7.484153e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.530945e-02 + i 1.322089e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.433031e-03 + i 3.359692e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.136637e-02 + i -1.116197e-02 ; 4.063969e-03 + i 2.122074e-03 ; 0.000000e+00 + i -0.000000e+00 ; -5.171589e-03 + i -2.701680e-03 ; 3.429874e-03 + i 1.790818e-03 ; 0.000000e+00 + i -0.000000e+00 ; 
-6.949499e-02 + i -3.630475e-02 ; -0.000000e+00 + i -0.000000e+00 ; -2.319088e-02 + i -1.211608e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.621002e-01 + i -1.369243e-01 ; -2.522064e-02 + i -1.317547e-02 ; 2.522064e-02 + i 1.317547e-02 ; -2.105292e-05 + i -1.197452e-05 ; -0.000000e+00 + i -0.000000e+00 ; 6.949499e-02 + i 3.630475e-02 ; -2.319088e-02 + i -1.211608e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.309949e-01 + i 6.843185e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.548736e+00 + i 2.866631e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.630411e-02 + i 2.418867e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.309949e-01 + i 6.843185e-02 ; 2.136637e-02 + i 1.116197e-02 ; -0.000000e+00 + i -0.000000e+00 ; 4.063969e-03 + i 2.122074e-03 ; 5.171589e-03 + i 2.701680e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.429874e-03 + i 1.790818e-03 ; 1.221840e-02 + i 6.382989e-03 ; 7.064526e-03 + i 3.690566e-03 ; 4.673010e-03 + i 2.440242e-03 ; 3.910412e-03 + i 2.042831e-03 ; 1.432626e-03 + i 7.484153e-04 ; 3.068666e-03 + i 1.602120e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.530945e-02 + i 1.322089e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.433031e-03 + i 3.359692e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.641774e-02 + i 8.575786e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.324547e-03 + i 2.780611e-03 ; 
4.630411e-02 + i 2.418867e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.105292e-05 + i -1.197452e-05 ; 2.522064e-02 + i 1.317547e-02 ; 2.522064e-02 + i 1.317547e-02 ; 1.309949e-01 + i 6.843185e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.319088e-02 + i -1.211608e-02 ; 0.000000e+00 + i -0.000000e+00 ; 6.949499e-02 + i 3.630475e-02 ; 1.309949e-01 + i 6.843185e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.319088e-02 + i -1.211608e-02 ; 6.949499e-02 + i 3.630475e-02 ; 0.000000e+00 + i -0.000000e+00 ; 1.548736e+00 + i 2.866631e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.621002e-01 + i -1.369243e-01 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -6.172343e-03 + i -3.225458e-03 ; 3.910412e-03 + i 2.042831e-03 ; 3.910412e-03 + i 2.042831e-03 ; -3.363445e-03 + i -1.758067e-03 ; 1.453693e-03 + i 7.594215e-04 ; 1.453693e-03 + i 7.594215e-04 ; -8.791522e-03 + i -4.593739e-03 ; 0.000000e+00 + i -0.000000e+00 ; 5.171589e-03 + i 2.701680e-03 ; -4.107378e-03 + i -2.146704e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.709723e-03 + i 8.931732e-04 ; -8.791522e-03 + i -4.593739e-03 ; 5.171589e-03 + i 2.701680e-03 ; 0.000000e+00 + i -0.000000e+00 ; -4.107378e-03 + i -2.146704e-03 ; 1.709723e-03 + i 8.931732e-04 ; 0.000000e+00 + i -0.000000e+00 ; -1.290566e-02 + i -6.742999e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -5.065900e-03 + i -2.647444e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -2.319088e-02 + i -1.211608e-02 ; -6.949499e-02 + i -3.630475e-02 ; 2.522064e-02 + i 1.317547e-02 ; -2.105292e-05 + i -1.197452e-05 ; -2.522064e-02 + i -1.317547e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.309949e-01 + i 6.843185e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.630411e-02 + i 2.418867e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.621002e-01 + i -1.369243e-01 ; -0.000000e+00 + i -0.000000e+00 ; 6.949499e-02 + i 3.630475e-02 ; -2.319088e-02 + i -1.211608e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.548736e+00 + i 2.866631e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.309949e-01 + i 6.843185e-02 ; -0.000000e+00 + i -0.000000e+00 ; 3.910412e-03 + i 2.042831e-03 ; 3.068666e-03 + i 1.602120e-03 ; -1.432626e-03 + i -7.484153e-04 ; 1.453693e-03 + i 7.594215e-04 ; 1.668387e-03 + i 8.706040e-04 ; -3.897780e-04 + i -2.036232e-04 ; -0.000000e+00 + i -0.000000e+00 ; 5.324547e-03 + i 2.780611e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.269104e-03 + i 1.184423e-03 ; -0.000000e+00 + i -0.000000e+00 ; 5.171589e-03 + i 2.701680e-03 ; 3.429874e-03 + i 1.790818e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.709723e-03 + i 8.931732e-04 ; 1.810677e-03 + i 9.449374e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.433031e-03 + i 3.359692e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.518640e-03 + i 1.314783e-03 ; -0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -6.949499e-02 + i -3.630475e-02 ; -2.319088e-02 + i -1.211608e-02 ; 2.522064e-02 + i 1.317547e-02 ; -2.522064e-02 + i -1.317547e-02 ; -2.105292e-05 + i -1.197452e-05 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.621002e-01 + i -1.369243e-01 ; 6.949499e-02 + i 3.630475e-02 ; -0.000000e+00 + i -0.000000e+00 ; -2.319088e-02 + i -1.211608e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.309949e-01 + i 6.843185e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.630411e-02 + i 2.418867e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.548736e+00 + i 2.866631e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.309949e-01 + i 6.843185e-02 ; 3.910412e-03 + i 2.042831e-03 ; -1.432626e-03 + i -7.484153e-04 ; 3.068666e-03 + i 1.602120e-03 ; 1.453693e-03 + i 7.594215e-04 ; -3.897780e-04 + i -2.036232e-04 ; 1.668387e-03 + i 8.706040e-04 ; 5.171589e-03 + i 2.701680e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.429874e-03 + i 1.790818e-03 ; 1.709723e-03 + i 8.931732e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.810677e-03 + i 9.449374e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.324547e-03 + i 2.780611e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.269104e-03 + i 1.184423e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.433031e-03 + i 3.359692e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.518640e-03 + i 1.314783e-03 ; 
-2.105292e-05 + i -1.197452e-05 ; -2.522064e-02 + i -1.317547e-02 ; -2.522064e-02 + i -1.317547e-02 ; 4.630411e-02 + i 2.418867e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.319088e-02 + i -1.211608e-02 ; -0.000000e+00 + i -0.000000e+00 ; -6.949499e-02 + i -3.630475e-02 ; 1.309949e-01 + i 6.843185e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.319088e-02 + i -1.211608e-02 ; -6.949499e-02 + i -3.630475e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.309949e-01 + i 6.843185e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.621002e-01 + i -1.369243e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.548736e+00 + i 2.866631e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -9.394694e-03 + i -4.908841e-03 ; 1.221840e-02 + i 6.382989e-03 ; 1.221840e-02 + i 6.382989e-03 ; -6.172343e-03 + i -3.225458e-03 ; 3.910412e-03 + i 2.042831e-03 ; 3.910412e-03 + i 2.042831e-03 ; -2.053629e-02 + i -1.072930e-02 ; 0.000000e+00 + i -0.000000e+00 ; 2.136637e-02 + i 1.116197e-02 ; -8.791522e-03 + i -4.593739e-03 ; 0.000000e+00 + i -0.000000e+00 ; 5.171589e-03 + i 2.701680e-03 ; -2.053629e-02 + i -1.072930e-02 ; 2.136637e-02 + i 1.116197e-02 ; 0.000000e+00 + i -0.000000e+00 ; -8.791522e-03 + i -4.593739e-03 ; 5.171589e-03 + i 2.701680e-03 ; 0.000000e+00 + i -0.000000e+00 ; -5.068215e-02 + i -2.647775e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.290566e-02 + i -6.742999e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 
-2.522064e-02 + i -1.317547e-02 ; -2.105292e-05 + i -1.197452e-05 ; -2.522064e-02 + i -1.317547e-02 ; -0.000000e+00 + i -0.000000e+00 ; -2.319088e-02 + i -1.211608e-02 ; -6.949499e-02 + i -3.630475e-02 ; -0.000000e+00 + i -0.000000e+00 ; 4.630411e-02 + i 2.418867e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.309949e-01 + i 6.843185e-02 ; -0.000000e+00 + i -0.000000e+00 ; -6.949499e-02 + i -3.630475e-02 ; -2.319088e-02 + i -1.211608e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.621002e-01 + i -1.369243e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.309949e-01 + i 6.843185e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.548736e+00 + i 2.866631e-01 ; -0.000000e+00 + i -0.000000e+00 ; 1.221840e-02 + i 6.382989e-03 ; 4.673010e-03 + i 2.440242e-03 ; -7.064526e-03 + i -3.690566e-03 ; 3.910412e-03 + i 2.042831e-03 ; 3.068666e-03 + i 1.602120e-03 ; -1.432626e-03 + i -7.484153e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.641774e-02 + i 8.575786e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.324547e-03 + i 2.780611e-03 ; -0.000000e+00 + i -0.000000e+00 ; 2.136637e-02 + i 1.116197e-02 ; 4.063969e-03 + i 2.122074e-03 ; -0.000000e+00 + i -0.000000e+00 ; 5.171589e-03 + i 2.701680e-03 ; 3.429874e-03 + i 1.790818e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.530945e-02 + i 1.322089e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.433031e-03 + i 3.359692e-03 ; -0.000000e+00 + i -0.000000e+00 ; 
