6.9e-07	1.5e-07	1e-08
7.1e-07	1.5e-07	1e-08
7.3e-07	1.5e-07	1e-08
7.5e-07	1.5e-07	1e-08
7.7e-07	1.5e-07	1e-08
7.9e-07	1.5e-07	1e-08
8.1e-07	1.5e-07	1e-08
8.3e-07	1.5e-07	1e-08
8.5e-07	1.5e-07	1e-08
8.7e-07	1.5e-07	1e-08
8.9e-07	1.5e-07	1e-08
9.1e-07	1.5e-07	1e-08
9.3e-07	1.5e-07	1e-08
9.5e-07	1.5e-07	1e-08
9.7e-07	1.5e-07	1e-08
9.9e-07	1.5e-07	1e-08
1e-08	1.7e-07	1e-08
3e-08	1.7e-07	1e-08
5e-08	1.7e-07	1e-08
7e-08	1.7e-07	1e-08
9e-08	1.7e-07	1e-08
1.1e-07	1.7e-07	1e-08
1.3e-07	1.7e-07	1e-08
1.5e-07	1.7e-07	1e-08
1.7e-07	1.7e-07	1e-08
1.9e-07	1.7e-07	1e-08
2.1e-07	1.7e-07	1e-08
2.3e-07	1.7e-07	1e-08
2.5e-07	1.7e-07	1e-08
2.7e-07	1.7e-07	1e-08
2.9e-07	1.7e-07	1e-08
3.1e-07	1.7e-07	1e-08
3.3e-07	1.7e-07	1e-08
3.5e-07	1.7e-07	1e-08
3.7e-07	1.7e-07	1e-08
3.9e-07	1.7e-07	1e-08
4.1e-07	1.7e-07	1e-08
4.3e-07	1.7e-07	1e-08
4.5e-07	1.7e-07	1e-08
4.7e-07	1.7e-07	1e-08
4.9e-07	1.7e-07	1e-08
5.1e-07	1.7e-07	1e-08
5.3e-07	1.7e-07	1e-08
5.5e-07	1.7e-07	1e-08
5.7e-07	1.7e-07	1e-08
5.9e-07	1.7e-07	1e-08
6.1e-07	1.7e-07	1e-08
6.3e-07	1.7e-07	1e-08
6.5e-07	1.7e-07	1e-08
6.7e-07	1.7e-07	1e-08
6.9e-07	1.7e-07	1e-08
7.1e-07	1.7e-07	1e-08
7.3e-07	1.7e-07	1e-08
7.5e-07	1.7e-07	1e-08
7.7e-07	1.7e-07	1e-08
7.9e-07	1.7e-07	1e-08
8.1e-07	1.7e-07	1e-08
8.3e-07	1.7e-07	1e-08
8.5e-07	1.7e-07	1e-08
8.7e-07	1.7e-07	1e-08
8.9e-07	1.7e-07	1e-08
9.1e-07	1.7e-07	1e-08
9.3e-07	1.7e-07	1e-08
9.5e-07	1.7e-07	1e-08
9.7e-07	1.7e-07	1e-08
9.9e-07	1.7e-07	1e-08
1e-08	1.9e-07	1e-08
3e-08	1.9e-07	1e-08
5e-08	1.9e-07	1e-08
7e-08	1.9e-07	1e-08
9e-08	1.9e-07	1e-08
1.1e-07	1.9e-07	1e-08
1.3e-07	1.9e-07	1e-08
1.5e-07	1.9e-07	1e-08
1.7e-07	1.9e-07	1e-08
1.9e-07	1.9e-07	1e-08
2.1e-07	1.9e-07	1e-08
2.3e-07	1.9e-07	1e-08
2.5e-07	1.9e-07	1e-08
2.7e-07	1.9e-07	1e-08
2.9e-07	1.9e-07	1e-08
3.1e-07	1.9e-07	1e-08
3.3e-07	1.9e-07	1e-08
3.5e-07	1.9e-07	1e-08
3.7e-07	1.9e-07	1e-08
3.9e-07	1.9e-07	1e-08
4.1e-07	1.9e-07	1e-08
4.3e-07	1.9e-07	1e-08
4.5e-07	1.9e-07	1e-08
4.7e-07	1.9e-07	1e-08
4.9e-07	1.9e-07	1e-08
5.1e-07	1.9e-07	1e-08
5.3e-07	1.9e-07	1e-08
5.5e-07	1.9e-07	1e-08
5.7e-07	1.9e-07	1e-08
5.9e-07	1.9e-07	1e-08
6.1e-07	1.9e-07	1e-08
6.3e-07	1.9e-07	1e-08
6.5e-07	1.9e-07	1e-08
6.7e-07	1.9e-07	1e-08
6.9e-07	1.9e-07	1e-08
7.1e-07	1.9e-07	1e-08
7.3e-07	1.9e-07	1e-08
7.5e-07	1.9e-07	1e-08
7.7e-07	1.9e-07	1e-08
7.9e-07	1.9e-07	1e-08
8.1e-07	1.9e-07	1e-08
8.3e-07	1.9e-07	1e-08
8.5e-07	1.9e-07	1e-08
8.7e-07	1.9e-07	1e-08
8.9e-07	1.9e-07	1e-08
9.1e-07	1.9e-07	1e-08
9.3e-07	1.9e-07	1e-08
9.5e-07	1.9e-07	1e-08
9.7e-07	1.9e-07	1e-08
9.9e-07	1.9e-07	1e-08
1e-08	2.1e-07	1e-08
3e-08	2.1e-07	1e-08
5e-08	2.1e-07	1e-08
7e-08	2.1e-07	1e-08
9e-08	2.1e-07	1e-08
1.1e-07	2.1e-07	1e-08
1.3e-07	2.1e-07	1e-08
1.5e-07	2.1e-07	1e-08
1.7e-07	2.1e-07	1e-08
1.9e-07	2.1e-07	1e-08
2.1e-07	2.1e-07	1e-08
2.3e-07	2.1e-07	1e-08
2.5e-07	2.1e-07	1e-08
2.7e-07	2.1e-07	1e-08
2.9e-07	2.1e-07	1e-08
3.1e-07	2.1e-07	1e-08
3.3e-07	2.1e-07	1e-08
3.5e-07	2.1e-07	1e-08
3.7e-07	2.1e-07	1e-08
3.9e-07	2.1e-07	1e-08
4.1e-07	2.1e-07	1e-08
4.3e-07	2.1e-07	1e-08
4.5e-07	2.1e-07	1e-08
4.7e-07	2.1e-07	1e-08
4.9e-07	2.1e-07	1e-08
5.1e-07	2.1e-07	1e-08
5.3e-07	2.1e-07	1e-08
5.5e-07	2.1e-07	1e-08
5.7e-07	2.1e-07	1e-08
5.9e-07	2.1e-07	1e-08
6.1e-07	2.1e-07	1e-08
6.3e-07	2.1e-07	1e-08
6.5e-07	2.1e-07	1e-08
6.7e-07	2.1e-07	1e-08
6.9e-07	2.1e-07	1e-08
7.1e-07	2.1e-07	1e-08
7.3e-07	2.1e-07	1e-08
7.5e-07	2.1e-07	1e-08
7.7e-07	2.1e-07	1e-08
7.9e-07	2.1e-07	1e-08
8.1e-07	2.1e-07	1e-08
8.3e-07	2.1e-07	1e-08
8.5e-07	2.1e-07	1e-08
8.7e-07	2.1e-07	1e-08
8.9e-07	2.1e-07	1e-08
9.1e-07	2.1e-07	1e-08
9.3e-07	2.1e-07	1e-08
9.5e-07	2.1e-07	1e-08
9.7e-07	2.1e-07	1e-08
9.9e-07	2.1e-07	1e-08
1e-08	2.3e-07	1e-08
3e-08	2.3e-07	1e-08
5e-08	2.3e-07	1e-08
7e-08	2.3e-07	1e-08
9e-08	2.3e-07	1e-08
1.1e-07	2.3e-07	1e-08
1.3e-07	2.3e-07	1e-08
1.5e-07	2.3e-07	1e-08
1.7e-07	2.3e-07	1e-08
1.9e-07	2.3e-07	1e-08
2.1e-07	2.3e-07	1e-08
2.3e-07	2.3e-07	1e-08
2.5e-07	2.3e-07	1e-08
2.7e-07	2.3e-07	1e-08
2.9e-07	2.3e-07	1e-08
3.1e-07	2.3e-07	1e-08
3.3e-07	2.3e-07	1e-08
3.5e-07	2.3e-07	1e-08
3.7e-07	2.3e-07	1e-08
3.9e-07	2.3e-07	1e-08
4.1e-07	2.3e-07	1e-08
4.3e-07	2.3e-07	1e-08
4.5e-07	2.3e-07	1e-08
4.7e-07	2.3e-07	1e-08
4.9e-07	2.3e-07	1e-08
5.1e-07	2.3e-07	1e-08
5.3e-07	2.3e-07	1e-08
5.5e-07	2.3e-07	1e-08
5.7e-07	2.3e-07	1e-08
5.9e-07	2.3e-07	1e-08
6.1e-07	2.3e-07	1e-08
6.3e-07	2.3e-07	1e-08
6.5e-07	2.3e-07	1e-08
6.7e-07	2.3e-07	1e-08
6.9e-07	2.3e-07	1e-08
7.1e-07	2.3e-07	1e-08
7.3e-07	2.3e-07	1e-08
7.5e-07	2.3e-07	1e-08
7.7e-07	2.3e-07	1e-08
7.9e-07	2.3e-07	1e-08
8.1e-07	2.3e-07	1e-08
8.3e-07	2.3e-07	1e-08
8.5e-07	2.3e-07	1e-08
8.7e-07	2.3e-07	1e-08
8.9e-07	2.3e-07	1e-08
9.1e-07	2.3e-07	1e-08
9.3e-07	2.3e-07	1e-08
9.5e-07	2.3e-07	1e-08
9.7e-07	2.3e-07	1e-08
9.9e-07	2.3e-07	1e-08
1e-08	2.5e-07	1e-08
3e-08	2.5e-07	1e-08
5e-08	2.5e-07	1e-08
7e-08	2.5e-07	1e-08
9e-08	2.5e-07	1e-08
1.1e-07	2.5e-07	1e-08
1.3e-07	2.5e-07	1e-08
1.5e-07	2.5e-07	1e-08
1.7e-07	2.5e-07	1e-08
1.9e-07	2.5e-07	1e-08
2.1e-07	2.5e-07	1e-08
2.3e-07	2.5e-07	1e-08
2.5e-07	2.5e-07	1e-08
2.7e-07	2.5e-07	1e-08
2.9e-07	2.5e-07	1e-08
3.1e-07	2.5e-07	1e-08
3.3e-07	2.5e-07	1e-08
3.5e-07	2.5e-07	1e-08
3.7e-07	2.5e-07	1e-08
3.9e-07	2.5e-07	1e-08
4.1e-07	2.5e-07	1e-08
4.3e-07	2.5e-07	1e-08
4.5e-07	2.5e-07	1e-08
4.7e-07	2.5e-07	1e-08
4.9e-07	2.5e-07	1e-08
5.1e-07	2.5e-07	1e-08
5.3e-07	2.5e-07	1e-08
5.5e-07	2.5e-07	1e-08
5.7e-07	2.5e-07	1e-08
5.9e-07	2.5e-07	1e-08
6.1e-07	2.5e-07	1e-08
6.3e-07	2.5e-07	1e-08
6.5e-07	2.5e-07	1e-08
6.7e-07	2.5e-07	1e-08
6.9e-07	2.5e-07	1e-08
7.1e-07	2.5e-07	1e-08
7.3e-07	2.5e-07	1e-08
7.5e-07	2.5e-07	1e-08
7.7e-07	2.5e-07	1e-08
7.9e-07	2.5e-07	1e-08
8.1e-07	2.5e-07	1e-08
8.3e-07	2.5e-07	1e-08
8.5e-07	2.5e-07	1e-08
8.7e-07	2.5e-07	1e-08
8.9e-07	2.5e-07	1e-08
9.1e-07	2.5e-07	1e-08
9.3e-07	2.5e-07	1e-08
9.5e-07	2.5e-07	1e-08
9.7e-07	2.5e-07	1e-08
9.9e-07	2.5e-07	1e-08
1e-08	2.7e-07	1e-08
3e-08	2.7e-07	1e-08
5e-08	2.7e-07	1e-08
7e-08	2.7e-07	1e-08
9e-08	2.7e-07	1e-08
1.1e-07	2.7e-07	1e-08
1.3e-07	2.7e-07	1e-08
1.5e-07	2.7e-07	1e-08
1.7e-07	2.7e-07	1e-08
1.9e-07	2.7e-07	1e-08
2.1e-07	2.7e-07	1e-08
2.3e-07	2.7e-07	1e-08
2.5e-07	2.7e-07	1e-08
2.7e-07	2.7e-07	1e-08
2.9e-07	2.7e-07	1e-08
3.1e-07	2.7e-07	1e-08
3.3e-07	2.7e-07	1e-08
3.5e-07	2.7e-07	1e-08
3.7e-07	2.7e-07	1e-08
3.9e-07	2.7e-07	1e-08
4.1e-07	2.7e-07	1e-08
4.3e-07	2.7e-07	1e-08
4.5e-07	2.7e-07	1e-08
4.7e-07	2.7e-07	1e-08
4.9e-07	2.7e-07	1e-08
5.1e-07	2.7e-07	1e-08
5.3e-07	2.7e-07	1e-08
5.5e-07	2.7e-07	1e-08
5.7e-07	2.7e-07	1e-08
5.9e-07	2.7e-07	1e-08
6.1e-07	2.7e-07	1e-08
6.3e-07	2.7e-07	1e-08
6.5e-07	2.7e-07	1e-08
6.7e-07	2.7e-07	1e-08
6.9e-07	2.7e-07	1e-08
7.1e-07	2.7e-07	1e-08
7.3e-07	2.7e-07	1e-08
7.5e-07	2.7e-07	1e-08
7.7e-07	2.7e-07	1e-08
7.9e-07	2.7e-07	1e-08
8.1e-07	2.7e-07	1e-08
8.3e-07	2.7e-07	1e-08
8.5e-07	2.7e-07	1e-08
8.7e-07	2.7e-07	1e-08
8.9e-07	2.7e-07	1e-08
9.1e-07	2.7e-07	1e-08
9.3e-07	2.7e-07	1e-08
9.5e-07	2.7e-07	1e-08
9.7e-07	2.7e-07	1e-08
9.9e-07	2.7e-07	1e-08
1e-08	2.9e-07	1e-08
3e-08	2.9e-07	1e-08
5e-08	2.9e-07	1e-08
7e-08	2.9e-07	1e-08
9e-08	2.9e-07	1e-08
1.1e-07	2.9e-07	1e-08
1.3e-07	2.9e-07	1e-08
1.5e-07	2.9e-07	1e-08
1.7e-07	2.9e-07	1e-08
1.9e-07	2.9e-07	1e-08
2.1e-07	2.9e-07	1e-08
2.3e-07	2.9e-07	1e-08
2.5e-07	2.9e-07	1e-08
2.7e-07	2.9e-07	1e-08
2.9e-07	2.9e-07	1e-08
3.1e-07	2.9e-07	1e-08
3.3e-07	2.9e-07	1e-08
3.5e-07	2.9e-07	1e-08
3.7e-07	2.9e-07	1e-08
3.9e-07	2.9e-07	1e-08
4.1e-07	2.9e-07	1e-08
4.3e-07	2.9e-07	1e-08
4.5e-07	2.9e-07	1e-08
4.7e-07	2.9e-07	1e-08
4.9e-07	2.9e-07	1e-08
5.1e-07	2.9e-07	1e-08
5.3e-07	2.9e-07	1e-08
5.5e-07	2.9e-07	1e-08
5.7e-07	2.9e-07	1e-08
5.9e-07	2.9e-07	1e-08
6.1e-07	2.9e-07	1e-08
6.3e-07	2.9e-07	1e-08
6.5e-07	2.9e-07	1e-08
6.7e-07	2.9e-07	1e-08
6.9e-07	2.9e-07	1e-08
7.1e-07	2.9e-07	1e-08
7.3e-07	2.9e-07	1e-08
7.5e-07	2.9e-07	1e-08
7.7e-07	2.9e-07	1e-08
7.9e-07	2.9e-07	1e-08
8.1e-07	2.9e-07	1e-08
8.3e-07	2.9e-07	1e-08
8.5e-07	2.9e-07	1e-08
8.7e-07	2.9e-07	1e-08
8.9e-07	2.9e-07	1e-08
9.1e-07	2.9e-07	1e-08
9.3e-07	2.9e-07	1e-08
9.5e-07	2.9e-07	1e-08
9.7e-07	2.9e-07	1e-08
9.9e-07	2.9e-07	1e-08
1e-08	3.1e-07	1e-08
3e-08	3.1e-07	1e-08
5e-08	3.1e-07	1e-08
7e-08	3.1e-07	1e-08
9e-08	3.1e-07	1e-08
1.1e-07	3.1e-07	1e-08
1.3e-07	3.1e-07	1e-08
1.5e-07	3.1e-07	1e-08
1.7e-07	3.1e-07	1e-08
1.9e-07	3.1e-07	1e-08
2.1e-07	3.1e-07	1e-08
2.3e-07	3.1e-07	1e-08
2.5e-07	3.1e-07	1e-08
2.7e-07	3.1e-07	1e-08
2.9e-07	3.1e-07	1e-08
3.1e-07	3.1e-07	1e-08
3.3e-07	3.1e-07	1e-08
3.5e-07	3.1e-07	1e-08
3.7e-07	3.1e-07	1e-08
3.9e-07	3.1e-07	1e-08
4.1e-07	3.1e-07	1e-08
