1.561967e+00 + i 6.096457e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.683963e-01 + i -2.911752e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 1.341549e-01 + i 1.455328e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.374219e-02 + i -2.576200e-03 ; -7.116549e-02 + i -7.720396e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.341549e-01 + i 1.455328e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.374219e-02 + i -2.576200e-03 ; 0.000000e+00 + i -0.000000e+00 ; -7.116549e-02 + i -7.720396e-03 ; 4.742330e-02 + i 5.144197e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.661242e-05 + i -2.327284e-06 ; -2.582645e-02 + i -2.801785e-03 ; -2.582645e-02 + i -2.801785e-03 ; -1.321165e-02 + i -1.433792e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -5.184517e-03 + i -5.629678e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -8.999059e-03 + i -9.767889e-04 ; -5.295316e-03 + i -5.744630e-04 ; 0.000000e+00 + i -0.000000e+00 ; -4.203167e-03 + i -4.565059e-04 ; -1.750433e-03 + i -1.898959e-04 ; 0.000000e+00 + i -0.000000e+00 ; -8.999059e-03 + i -9.767889e-04 ; 0.000000e+00 + i -0.000000e+00 ; -5.295316e-03 + i -5.744630e-04 ; -4.203167e-03 + i -4.565059e-04 ; 0.000000e+00 + i -0.000000e+00 ; -1.750433e-03 + i -1.898959e-04 ; -6.317281e-03 + i -6.858559e-04 ; -4.003898e-03 + i -4.343633e-04 ; -4.003898e-03 + i -4.343633e-04 ; -3.441538e-03 + i -3.738805e-04 ; -1.488282e-03 + i -1.614565e-04 ; -1.488282e-03 + i -1.614565e-04 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.742330e-02 + i 5.144197e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.341549e-01 + i 1.455328e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.341549e-01 + i 1.455328e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.561967e+00 + i 6.096457e-02 ; 2.582645e-02 + i 2.801785e-03 ; 2.582645e-02 + i 2.801785e-03 ; -1.661242e-05 + i -2.327284e-06 ; 0.000000e+00 + i -0.000000e+00 ; 7.116549e-02 + i 7.720396e-03 ; -2.374219e-02 + i -2.576200e-03 ; 7.116549e-02 + i 7.720396e-03 ; 0.000000e+00 + i -0.000000e+00 ; -2.374219e-02 + i -2.576200e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.683963e-01 + i -2.911752e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.681605e-02 + i 1.823766e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.454730e-03 + i 5.912321e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.592234e-02 + i 2.811663e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.590054e-03 + i 7.143978e-04 ; -1.251146e-02 + i -1.357307e-03 ; 7.233970e-03 + i 7.847781e-04 ; 4.788845e-03 + i 5.189933e-04 ; -4.003898e-03 + i -4.343633e-04 ; 1.466875e-03 + i 1.591341e-04 ; 3.144652e-03 + i 3.406231e-04 ; -2.187922e-02 + i -2.373570e-03 ; 0.000000e+00 + i -0.000000e+00 ; 4.165755e-03 + i 4.513973e-04 ; -5.295316e-03 + i -5.744630e-04 ; 0.000000e+00 + i -0.000000e+00 ; 3.514729e-03 + i 3.807708e-04 ; 
1.341549e-01 + i 1.455328e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.374219e-02 + i -2.576200e-03 ; 0.000000e+00 + i -0.000000e+00 ; 7.116549e-02 + i 7.720396e-03 ; 4.742330e-02 + i 5.144197e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.661242e-05 + i -2.327284e-06 ; -2.582645e-02 + i -2.801785e-03 ; 2.582645e-02 + i 2.801785e-03 ; 1.561967e+00 + i 6.096457e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.683963e-01 + i -2.911752e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 1.341549e-01 + i 1.455328e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.374219e-02 + i -2.576200e-03 ; -7.116549e-02 + i -7.720396e-03 ; 0.000000e+00 + i -0.000000e+00 ; -8.999059e-03 + i -9.767889e-04 ; 0.000000e+00 + i -0.000000e+00 ; 5.295316e-03 + i 5.744630e-04 ; -4.203167e-03 + i -4.565059e-04 ; 0.000000e+00 + i -0.000000e+00 ; 1.750433e-03 + i 1.898959e-04 ; -6.317281e-03 + i -6.858559e-04 ; -4.003898e-03 + i -4.343633e-04 ; 4.003898e-03 + i 4.343633e-04 ; -3.441538e-03 + i -3.738805e-04 ; -1.488282e-03 + i -1.614565e-04 ; 1.488282e-03 + i 1.614565e-04 ; -1.321165e-02 + i -1.433792e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -5.184517e-03 + i -5.629678e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -8.999059e-03 + i -9.767889e-04 ; -5.295316e-03 + i -5.744630e-04 ; 0.000000e+00 + i -0.000000e+00 ; -4.203167e-03 + i -4.565059e-04 ; -1.750433e-03 + i -1.898959e-04 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 1.341549e-01 + i 1.455328e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.742330e-02 + i 5.144197e-03 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.374219e-02 + i -2.576200e-03 ; 7.116549e-02 + i 7.720396e-03 ; -2.582645e-02 + i -2.801785e-03 ; -1.661242e-05 + i -2.327284e-06 ; 2.582645e-02 + i 2.801785e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.561967e+00 + i 6.096457e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.341549e-01 + i 1.455328e-02 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.683963e-01 + i -2.911752e-02 ; 0.000000e+00 + i -0.000000e+00 ; -7.116549e-02 + i -7.720396e-03 ; -2.374219e-02 + i -2.576200e-03 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.454730e-03 + i 5.912321e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.325145e-03 + i 2.517190e-04 ; -0.000000e+00 + i -0.000000e+00 ; -4.003898e-03 + i -4.343633e-04 ; 3.144652e-03 + i 3.406231e-04 ; 1.466875e-03 + i 1.591341e-04 ; -1.488282e-03 + i -1.614565e-04 ; 1.710019e-03 + i 1.849869e-04 ; 3.990521e-04 + i 4.329123e-05 ; -0.000000e+00 + i -0.000000e+00 ; 6.590054e-03 + i 7.143978e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.580752e-03 + i 2.794484e-04 ; -0.000000e+00 + i -0.000000e+00 ; -5.295316e-03 + i -5.744630e-04 ; 3.514729e-03 + i 3.807708e-04 ; 0.000000e+00 + i -0.000000e+00 ; -1.750433e-03 + i -1.898959e-04 ; 1.855803e-03 + i 2.008023e-04 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.683963e-01 + i -2.911752e-02 ; 7.116549e-02 + i 7.720396e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.374219e-02 + i -2.576200e-03 ; -0.000000e+00 + i -0.000000e+00 ; 7.116549e-02 + i 7.720396e-03 ; -2.374219e-02 + i -2.576200e-03 ; 2.582645e-02 + i 2.801785e-03 ; 2.582645e-02 + i 2.801785e-03 ; -1.661242e-05 + i -2.327284e-06 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.561967e+00 + i 6.096457e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.341549e-01 + i 1.455328e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.341549e-01 + i 1.455328e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.742330e-02 + i 5.144197e-03 ; 5.295316e-03 + i 5.744630e-04 ; -0.000000e+00 + i -0.000000e+00 ; 3.514729e-03 + i 3.807708e-04 ; 1.750433e-03 + i 1.898959e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.855803e-03 + i 2.008023e-04 ; 4.003898e-03 + i 4.343633e-04 ; 1.466875e-03 + i 1.591341e-04 ; 3.144652e-03 + i 3.406231e-04 ; 1.488282e-03 + i 1.614565e-04 ; 3.990521e-04 + i 4.329123e-05 ; 1.710019e-03 + i 1.849869e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.590054e-03 + i 7.143978e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.580752e-03 + i 2.794484e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.454730e-03 + i 5.912321e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.325145e-03 + i 2.517190e-04 ; 
-2.374219e-02 + i -2.576200e-03 ; -0.000000e+00 + i -0.000000e+00 ; -7.116549e-02 + i -7.720396e-03 ; 1.341549e-01 + i 1.455328e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.661242e-05 + i -2.327284e-06 ; 2.582645e-02 + i 2.801785e-03 ; -2.582645e-02 + i -2.801785e-03 ; 4.742330e-02 + i 5.144197e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.683963e-01 + i -2.911752e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.561967e+00 + i 6.096457e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.374219e-02 + i -2.576200e-03 ; 7.116549e-02 + i 7.720396e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.341549e-01 + i 1.455328e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.102498e-02 + i -2.281423e-03 ; 0.000000e+00 + i -0.000000e+00 ; 2.187922e-02 + i 2.373570e-03 ; -8.999059e-03 + i -9.767889e-04 ; 0.000000e+00 + i -0.000000e+00 ; 5.295316e-03 + i 5.744630e-04 ; -9.616277e-03 + i -1.043748e-03 ; -1.251146e-02 + i -1.357307e-03 ; 1.251146e-02 + i 1.357307e-03 ; -6.317281e-03 + i -6.858559e-04 ; -4.003898e-03 + i -4.343633e-04 ; 4.003898e-03 + i 4.343633e-04 ; -5.189460e-02 + i -5.630316e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.321165e-02 + i -1.433792e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.102498e-02 + i -2.281423e-03 ; -2.187922e-02 + i -2.373570e-03 ; 0.000000e+00 + i -0.000000e+00 ; -8.999059e-03 + i -9.767889e-04 ; -5.295316e-03 + i -5.744630e-04 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 4.742330e-02 + i 5.144197e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.341549e-01 + i 1.455328e-02 ; -0.000000e+00 + i -0.000000e+00 ; 2.582645e-02 + i 2.801785e-03 ; -1.661242e-05 + i -2.327284e-06 ; 2.582645e-02 + i 2.801785e-03 ; 0.000000e+00 + i -0.000000e+00 ; -2.374219e-02 + i -2.576200e-03 ; 7.116549e-02 + i 7.720396e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.341549e-01 + i 1.455328e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.561967e+00 + i 6.096457e-02 ; -0.000000e+00 + i -0.000000e+00 ; 7.116549e-02 + i 7.720396e-03 ; -2.374219e-02 + i -2.576200e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.683963e-01 + i -2.911752e-02 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.681605e-02 + i 1.823766e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.454730e-03 + i 5.912321e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.251146e-02 + i -1.357307e-03 ; 4.788845e-03 + i 5.189933e-04 ; 7.233970e-03 + i 7.847781e-04 ; -4.003898e-03 + i -4.343633e-04 ; 3.144652e-03 + i 3.406231e-04 ; 1.466875e-03 + i 1.591341e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.592234e-02 + i 2.811663e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.590054e-03 + i 7.143978e-04 ; -0.000000e+00 + i -0.000000e+00 ; -2.187922e-02 + i -2.373570e-03 ; 4.165755e-03 + i 4.513973e-04 ; 0.000000e+00 + i -0.000000e+00 ; -5.295316e-03 + i -5.744630e-04 ; 3.514729e-03 + i 3.807708e-04 ; 0.000000e+00 + i -0.000000e+00 ; 
-7.116549e-02 + i -7.720396e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.374219e-02 + i -2.576200e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.683963e-01 + i -2.911752e-02 ; -2.582645e-02 + i -2.801785e-03 ; 2.582645e-02 + i 2.801785e-03 ; -1.661242e-05 + i -2.327284e-06 ; -0.000000e+00 + i -0.000000e+00 ; 7.116549e-02 + i 7.720396e-03 ; -2.374219e-02 + i -2.576200e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.341549e-01 + i 1.455328e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.561967e+00 + i 6.096457e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.742330e-02 + i 5.144197e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.341549e-01 + i 1.455328e-02 ; 2.187922e-02 + i 2.373570e-03 ; -0.000000e+00 + i -0.000000e+00 ; 4.165755e-03 + i 4.513973e-04 ; 5.295316e-03 + i 5.744630e-04 ; -0.000000e+00 + i -0.000000e+00 ; 3.514729e-03 + i 3.807708e-04 ; 1.251146e-02 + i 1.357307e-03 ; 7.233970e-03 + i 7.847781e-04 ; 4.788845e-03 + i 5.189933e-04 ; 4.003898e-03 + i 4.343633e-04 ; 1.466875e-03 + i 1.591341e-04 ; 3.144652e-03 + i 3.406231e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.592234e-02 + i 2.811663e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.590054e-03 + i 7.143978e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.681605e-02 + i 1.823766e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.454730e-03 + i 5.912321e-04 ; 
4.742330e-02 + i 5.144197e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.661242e-05 + i -2.327284e-06 ; 2.582645e-02 + i 2.801785e-03 ; 2.582645e-02 + i 2.801785e-03 ; 1.341549e-01 + i 1.455328e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.374219e-02 + i -2.576200e-03 ; 0.000000e+00 + i -0.000000e+00 ; 7.116549e-02 + i 7.720396e-03 ; 1.341549e-01 + i 1.455328e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.374219e-02 + i -2.576200e-03 ; 7.116549e-02 + i 7.720396e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.561967e+00 + i 6.096457e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.683963e-01 + i -2.911752e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -6.317281e-03 + i -6.858559e-04 ; 4.003898e-03 + i 4.343633e-04 ; 4.003898e-03 + i 4.343633e-04 ; -3.441538e-03 + i -3.738805e-04 ; 1.488282e-03 + i 1.614565e-04 ; 1.488282e-03 + i 1.614565e-04 ; -8.999059e-03 + i -9.767889e-04 ; 0.000000e+00 + i -0.000000e+00 ; 5.295316e-03 + i 5.744630e-04 ; -4.203167e-03 + i -4.565059e-04 ; 0.000000e+00 + i -0.000000e+00 ; 1.750433e-03 + i 1.898959e-04 ; -8.999059e-03 + i -9.767889e-04 ; 5.295316e-03 + i 5.744630e-04 ; 0.000000e+00 + i -0.000000e+00 ; -4.203167e-03 + i -4.565059e-04 ; 1.750433e-03 + i 1.898959e-04 ; 0.000000e+00 + i -0.000000e+00 ; -1.321165e-02 + i -1.433792e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -5.184517e-03 + i -5.629678e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -2.374219e-02 + i -2.576200e-03 ; -7.116549e-02 + i -7.720396e-03 ; 2.582645e-02 + i 2.801785e-03 ; -1.661242e-05 + i -2.327284e-06 ; -2.582645e-02 + i -2.801785e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.341549e-01 + i 1.455328e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.742330e-02 + i 5.144197e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.683963e-01 + i -2.911752e-02 ; -0.000000e+00 + i -0.000000e+00 ; 7.116549e-02 + i 7.720396e-03 ; -2.374219e-02 + i -2.576200e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.561967e+00 + i 6.096457e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.341549e-01 + i 1.455328e-02 ; -0.000000e+00 + i -0.000000e+00 ; 4.003898e-03 + i 4.343633e-04 ; 3.144652e-03 + i 3.406231e-04 ; -1.466875e-03 + i -1.591341e-04 ; 1.488282e-03 + i 1.614565e-04 ; 1.710019e-03 + i 1.849869e-04 ; -3.990521e-04 + i -4.329123e-05 ; -0.000000e+00 + i -0.000000e+00 ; 5.454730e-03 + i 5.912321e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.325145e-03 + i 2.517190e-04 ; -0.000000e+00 + i -0.000000e+00 ; 5.295316e-03 + i 5.744630e-04 ; 3.514729e-03 + i 3.807708e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.750433e-03 + i 1.898959e-04 ; 1.855803e-03 + i 2.008023e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.590054e-03 + i 7.143978e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.580752e-03 + i 2.794484e-04 ; -0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -7.116549e-02 + i -7.720396e-03 ; -2.374219e-02 + i -2.576200e-03 ; 2.582645e-02 + i 2.801785e-03 ; -2.582645e-02 + i -2.801785e-03 ; -1.661242e-05 + i -2.327284e-06 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.683963e-01 + i -2.911752e-02 ; 7.116549e-02 + i 7.720396e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.374219e-02 + i -2.576200e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.341549e-01 + i 1.455328e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.742330e-02 + i 5.144197e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.561967e+00 + i 6.096457e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.341549e-01 + i 1.455328e-02 ; 4.003898e-03 + i 4.343633e-04 ; -1.466875e-03 + i -1.591341e-04 ; 3.144652e-03 + i 3.406231e-04 ; 1.488282e-03 + i 1.614565e-04 ; -3.990521e-04 + i -4.329123e-05 ; 1.710019e-03 + i 1.849869e-04 ; 5.295316e-03 + i 5.744630e-04 ; -0.000000e+00 + i -0.000000e+00 ; 3.514729e-03 + i 3.807708e-04 ; 1.750433e-03 + i 1.898959e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.855803e-03 + i 2.008023e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.454730e-03 + i 5.912321e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.325145e-03 + i 2.517190e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.590054e-03 + i 7.143978e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.580752e-03 + i 2.794484e-04 ; 
-1.661242e-05 + i -2.327284e-06 ; -2.582645e-02 + i -2.801785e-03 ; -2.582645e-02 + i -2.801785e-03 ; 4.742330e-02 + i 5.144197e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.374219e-02 + i -2.576200e-03 ; -0.000000e+00 + i -0.000000e+00 ; -7.116549e-02 + i -7.720396e-03 ; 1.341549e-01 + i 1.455328e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.374219e-02 + i -2.576200e-03 ; -7.116549e-02 + i -7.720396e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.341549e-01 + i 1.455328e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.683963e-01 + i -2.911752e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.561967e+00 + i 6.096457e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -9.616277e-03 + i -1.043748e-03 ; 1.251146e-02 + i 1.357307e-03 ; 1.251146e-02 + i 1.357307e-03 ; -6.317281e-03 + i -6.858559e-04 ; 4.003898e-03 + i 4.343633e-04 ; 4.003898e-03 + i 4.343633e-04 ; -2.102498e-02 + i -2.281423e-03 ; 0.000000e+00 + i -0.000000e+00 ; 2.187922e-02 + i 2.373570e-03 ; -8.999059e-03 + i -9.767889e-04 ; 0.000000e+00 + i -0.000000e+00 ; 5.295316e-03 + i 5.744630e-04 ; -2.102498e-02 + i -2.281423e-03 ; 2.187922e-02 + i 2.373570e-03 ; 0.000000e+00 + i -0.000000e+00 ; -8.999059e-03 + i -9.767889e-04 ; 5.295316e-03 + i 5.744630e-04 ; 0.000000e+00 + i -0.000000e+00 ; -5.189460e-02 + i -5.630316e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.321165e-02 + i -1.433792e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 
-2.582645e-02 + i -2.801785e-03 ; -1.661242e-05 + i -2.327284e-06 ; -2.582645e-02 + i -2.801785e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.374219e-02 + i -2.576200e-03 ; -7.116549e-02 + i -7.720396e-03 ; -0.000000e+00 + i -0.000000e+00 ; 4.742330e-02 + i 5.144197e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.341549e-01 + i 1.455328e-02 ; -0.000000e+00 + i -0.000000e+00 ; -7.116549e-02 + i -7.720396e-03 ; -2.374219e-02 + i -2.576200e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.683963e-01 + i -2.911752e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.341549e-01 + i 1.455328e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.561967e+00 + i 6.096457e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.251146e-02 + i 1.357307e-03 ; 4.788845e-03 + i 5.189933e-04 ; -7.233970e-03 + i -7.847781e-04 ; 4.003898e-03 + i 4.343633e-04 ; 3.144652e-03 + i 3.406231e-04 ; -1.466875e-03 + i -1.591341e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.681605e-02 + i 1.823766e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.454730e-03 + i 5.912321e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.187922e-02 + i 2.373570e-03 ; 4.165755e-03 + i 4.513973e-04 ; -0.000000e+00 + i -0.000000e+00 ; 5.295316e-03 + i 5.744630e-04 ; 3.514729e-03 + i 3.807708e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.592234e-02 + i 2.811663e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.590054e-03 + i 7.143978e-04 ; -0.000000e+00 + i -0.000000e+00 ; 
