1.243276e+00 + i 3.759271e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.164195e-01 + i -1.806436e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 5.806094e-02 + i 8.933666e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.035578e-02 + i -1.652700e-04 ; -3.085727e-02 + i -4.774675e-04 ; 0.000000e+00 + i -0.000000e+00 ; 5.806094e-02 + i 8.933666e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.035578e-02 + i -1.652700e-04 ; 0.000000e+00 + i -0.000000e+00 ; -3.085727e-02 + i -4.774675e-04 ; 2.050149e-02 + i 3.121975e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -5.708863e-05 + i -5.911808e-06 ; -1.120251e-02 + i -1.733420e-04 ; -1.120251e-02 + i -1.733420e-04 ; -5.771707e-03 + i -9.433309e-05 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.280860e-03 + i -4.030957e-05 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -3.940900e-03 + i -6.600175e-05 ; -2.301610e-03 + i -3.561721e-05 ; 0.000000e+00 + i -0.000000e+00 ; -1.853317e-03 + i -3.369147e-05 ; -7.626844e-04 + i -1.180611e-05 ; 0.000000e+00 + i -0.000000e+00 ; -3.940900e-03 + i -6.600175e-05 ; 0.000000e+00 + i -0.000000e+00 ; -2.301610e-03 + i -3.561721e-05 ; -1.853317e-03 + i -3.369147e-05 ; 0.000000e+00 + i -0.000000e+00 ; -7.626844e-04 + i -1.180611e-05 ; -2.774652e-03 + i -4.795338e-05 ; -1.740951e-03 + i -2.694191e-05 ; -1.740951e-03 + i -2.694191e-05 ; -1.521300e-03 + i -2.855147e-05 ; -6.487079e-04 + i -1.004250e-05 ; -6.487079e-04 + i -1.004250e-05 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.050149e-02 + i 3.121975e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.806094e-02 + i 8.933666e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.806094e-02 + i 8.933666e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.243276e+00 + i 3.759271e-03 ; 1.120251e-02 + i 1.733420e-04 ; 1.120251e-02 + i 1.733420e-04 ; -5.708863e-05 + i -5.911808e-06 ; 0.000000e+00 + i -0.000000e+00 ; 3.085727e-02 + i 4.774675e-04 ; -1.035578e-02 + i -1.652700e-04 ; 3.085727e-02 + i 4.774675e-04 ; 0.000000e+00 + i -0.000000e+00 ; -1.035578e-02 + i -1.652700e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.164195e-01 + i -1.806436e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.253687e-03 + i 1.072144e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.341443e-03 + i 3.121692e-05 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.119412e-02 + i 1.681836e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.831868e-03 + i 3.880287e-05 ; -5.431039e-03 + i -8.403875e-05 ; 3.140160e-03 + i 4.859017e-05 ; 2.040222e-03 + i 2.654581e-05 ; -1.740951e-03 + i -2.694191e-05 ; 6.378179e-04 + i 9.870487e-06 ; 1.339529e-03 + i 1.571522e-05 ; -9.493885e-03 + i -1.469047e-04 ; 0.000000e+00 + i -0.000000e+00 ; 1.764439e-03 + i 2.227594e-05 ; -2.301610e-03 + i -3.561721e-05 ; 0.000000e+00 + i -0.000000e+00 ; 1.498221e-03 + i 1.816814e-05 ; 
5.806094e-02 + i 8.933666e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.035578e-02 + i -1.652700e-04 ; 0.000000e+00 + i -0.000000e+00 ; 3.085727e-02 + i 4.774675e-04 ; 2.050149e-02 + i 3.121975e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -5.708863e-05 + i -5.911808e-06 ; -1.120251e-02 + i -1.733420e-04 ; 1.120251e-02 + i 1.733420e-04 ; 1.243276e+00 + i 3.759271e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.164195e-01 + i -1.806436e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 5.806094e-02 + i 8.933666e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.035578e-02 + i -1.652700e-04 ; -3.085727e-02 + i -4.774675e-04 ; 0.000000e+00 + i -0.000000e+00 ; -3.940900e-03 + i -6.600175e-05 ; 0.000000e+00 + i -0.000000e+00 ; 2.301610e-03 + i 3.561721e-05 ; -1.853317e-03 + i -3.369147e-05 ; 0.000000e+00 + i -0.000000e+00 ; 7.626844e-04 + i 1.180611e-05 ; -2.774652e-03 + i -4.795338e-05 ; -1.740951e-03 + i -2.694191e-05 ; 1.740951e-03 + i 2.694191e-05 ; -1.521300e-03 + i -2.855147e-05 ; -6.487079e-04 + i -1.004250e-05 ; 6.487079e-04 + i 1.004250e-05 ; -5.771707e-03 + i -9.433309e-05 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.280860e-03 + i -4.030957e-05 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -3.940900e-03 + i -6.600175e-05 ; -2.301610e-03 + i -3.561721e-05 ; 0.000000e+00 + i -0.000000e+00 ; -1.853317e-03 + i -3.369147e-05 ; -7.626844e-04 + i -1.180611e-05 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 5.806094e-02 + i 8.933666e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.050149e-02 + i 3.121975e-04 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.035578e-02 + i -1.652700e-04 ; 3.085727e-02 + i 4.774675e-04 ; -1.120251e-02 + i -1.733420e-04 ; -5.708863e-05 + i -5.911808e-06 ; 1.120251e-02 + i 1.733420e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.243276e+00 + i 3.759271e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.806094e-02 + i 8.933666e-04 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.164195e-01 + i -1.806436e-03 ; 0.000000e+00 + i -0.000000e+00 ; -3.085727e-02 + i -4.774675e-04 ; -1.035578e-02 + i -1.652700e-04 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.341443e-03 + i 3.121692e-05 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.911466e-04 + i 1.033990e-05 ; -0.000000e+00 + i -0.000000e+00 ; -1.740951e-03 + i -2.694191e-05 ; 1.339529e-03 + i 1.571522e-05 ; 6.378179e-04 + i 9.870487e-06 ; -6.487079e-04 + i -1.004250e-05 ; 7.241461e-04 + i 6.209788e-06 ; 1.739377e-04 + i 2.692691e-06 ; -0.000000e+00 + i -0.000000e+00 ; 2.831868e-03 + i 3.880287e-05 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.101280e-03 + i 1.204147e-05 ; -0.000000e+00 + i -0.000000e+00 ; -2.301610e-03 + i -3.561721e-05 ; 1.498221e-03 + i 1.816814e-05 ; 0.000000e+00 + i -0.000000e+00 ; -7.626844e-04 + i -1.180611e-05 ; 7.866484e-04 + i 7.174338e-06 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.164195e-01 + i -1.806436e-03 ; 3.085727e-02 + i 4.774675e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.035578e-02 + i -1.652700e-04 ; -0.000000e+00 + i -0.000000e+00 ; 3.085727e-02 + i 4.774675e-04 ; -1.035578e-02 + i -1.652700e-04 ; 1.120251e-02 + i 1.733420e-04 ; 1.120251e-02 + i 1.733420e-04 ; -5.708863e-05 + i -5.911808e-06 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.243276e+00 + i 3.759271e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.806094e-02 + i 8.933666e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.806094e-02 + i 8.933666e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.050149e-02 + i 3.121975e-04 ; 2.301610e-03 + i 3.561721e-05 ; -0.000000e+00 + i -0.000000e+00 ; 1.498221e-03 + i 1.816814e-05 ; 7.626844e-04 + i 1.180611e-05 ; -0.000000e+00 + i -0.000000e+00 ; 7.866484e-04 + i 7.174338e-06 ; 1.740951e-03 + i 2.694191e-05 ; 6.378179e-04 + i 9.870487e-06 ; 1.339529e-03 + i 1.571522e-05 ; 6.487079e-04 + i 1.004250e-05 ; 1.739377e-04 + i 2.692691e-06 ; 7.241461e-04 + i 6.209788e-06 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.831868e-03 + i 3.880287e-05 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.101280e-03 + i 1.204147e-05 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.341443e-03 + i 3.121692e-05 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.911466e-04 + i 1.033990e-05 ; 
-1.035578e-02 + i -1.652700e-04 ; -0.000000e+00 + i -0.000000e+00 ; -3.085727e-02 + i -4.774675e-04 ; 5.806094e-02 + i 8.933666e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -5.708863e-05 + i -5.911808e-06 ; 1.120251e-02 + i 1.733420e-04 ; -1.120251e-02 + i -1.733420e-04 ; 2.050149e-02 + i 3.121975e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.164195e-01 + i -1.806436e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.243276e+00 + i 3.759271e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.035578e-02 + i -1.652700e-04 ; 3.085727e-02 + i 4.774675e-04 ; -0.000000e+00 + i -0.000000e+00 ; 5.806094e-02 + i 8.933666e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -9.166388e-03 + i -1.468634e-04 ; 0.000000e+00 + i -0.000000e+00 ; 9.493885e-03 + i 1.469047e-04 ; -3.940900e-03 + i -6.600175e-05 ; 0.000000e+00 + i -0.000000e+00 ; 2.301610e-03 + i 3.561721e-05 ; -4.212829e-03 + i -7.021258e-05 ; -5.431039e-03 + i -8.403875e-05 ; 5.431039e-03 + i 8.403875e-05 ; -2.774652e-03 + i -4.795338e-05 ; -1.740951e-03 + i -2.694191e-05 ; 1.740951e-03 + i 2.694191e-05 ; -2.255975e-02 + i -3.541065e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -5.771707e-03 + i -9.433309e-05 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -9.166388e-03 + i -1.468634e-04 ; -9.493885e-03 + i -1.469047e-04 ; 0.000000e+00 + i -0.000000e+00 ; -3.940900e-03 + i -6.600175e-05 ; -2.301610e-03 + i -3.561721e-05 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 2.050149e-02 + i 3.121975e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.806094e-02 + i 8.933666e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.120251e-02 + i 1.733420e-04 ; -5.708863e-05 + i -5.911808e-06 ; 1.120251e-02 + i 1.733420e-04 ; 0.000000e+00 + i -0.000000e+00 ; -1.035578e-02 + i -1.652700e-04 ; 3.085727e-02 + i 4.774675e-04 ; -0.000000e+00 + i -0.000000e+00 ; 5.806094e-02 + i 8.933666e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.243276e+00 + i 3.759271e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.085727e-02 + i 4.774675e-04 ; -1.035578e-02 + i -1.652700e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.164195e-01 + i -1.806436e-03 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.253687e-03 + i 1.072144e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.341443e-03 + i 3.121692e-05 ; -0.000000e+00 + i -0.000000e+00 ; -5.431039e-03 + i -8.403875e-05 ; 2.040222e-03 + i 2.654581e-05 ; 3.140160e-03 + i 4.859017e-05 ; -1.740951e-03 + i -2.694191e-05 ; 1.339529e-03 + i 1.571522e-05 ; 6.378179e-04 + i 9.870487e-06 ; -0.000000e+00 + i -0.000000e+00 ; 1.119412e-02 + i 1.681836e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.831868e-03 + i 3.880287e-05 ; -0.000000e+00 + i -0.000000e+00 ; -9.493885e-03 + i -1.469047e-04 ; 1.764439e-03 + i 2.227594e-05 ; 0.000000e+00 + i -0.000000e+00 ; -2.301610e-03 + i -3.561721e-05 ; 1.498221e-03 + i 1.816814e-05 ; 0.000000e+00 + i -0.000000e+00 ; 
-3.085727e-02 + i -4.774675e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.035578e-02 + i -1.652700e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.164195e-01 + i -1.806436e-03 ; -1.120251e-02 + i -1.733420e-04 ; 1.120251e-02 + i 1.733420e-04 ; -5.708863e-05 + i -5.911808e-06 ; -0.000000e+00 + i -0.000000e+00 ; 3.085727e-02 + i 4.774675e-04 ; -1.035578e-02 + i -1.652700e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.806094e-02 + i 8.933666e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.243276e+00 + i 3.759271e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.050149e-02 + i 3.121975e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.806094e-02 + i 8.933666e-04 ; 9.493885e-03 + i 1.469047e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.764439e-03 + i 2.227594e-05 ; 2.301610e-03 + i 3.561721e-05 ; -0.000000e+00 + i -0.000000e+00 ; 1.498221e-03 + i 1.816814e-05 ; 5.431039e-03 + i 8.403875e-05 ; 3.140160e-03 + i 4.859017e-05 ; 2.040222e-03 + i 2.654581e-05 ; 1.740951e-03 + i 2.694191e-05 ; 6.378179e-04 + i 9.870487e-06 ; 1.339529e-03 + i 1.571522e-05 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.119412e-02 + i 1.681836e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.831868e-03 + i 3.880287e-05 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.253687e-03 + i 1.072144e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.341443e-03 + i 3.121692e-05 ; 
2.050149e-02 + i 3.121975e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -5.708863e-05 + i -5.911808e-06 ; 1.120251e-02 + i 1.733420e-04 ; 1.120251e-02 + i 1.733420e-04 ; 5.806094e-02 + i 8.933666e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.035578e-02 + i -1.652700e-04 ; 0.000000e+00 + i -0.000000e+00 ; 3.085727e-02 + i 4.774675e-04 ; 5.806094e-02 + i 8.933666e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.035578e-02 + i -1.652700e-04 ; 3.085727e-02 + i 4.774675e-04 ; 0.000000e+00 + i -0.000000e+00 ; 1.243276e+00 + i 3.759271e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.164195e-01 + i -1.806436e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.774652e-03 + i -4.795338e-05 ; 1.740951e-03 + i 2.694191e-05 ; 1.740951e-03 + i 2.694191e-05 ; -1.521300e-03 + i -2.855147e-05 ; 6.487079e-04 + i 1.004250e-05 ; 6.487079e-04 + i 1.004250e-05 ; -3.940900e-03 + i -6.600175e-05 ; 0.000000e+00 + i -0.000000e+00 ; 2.301610e-03 + i 3.561721e-05 ; -1.853317e-03 + i -3.369147e-05 ; 0.000000e+00 + i -0.000000e+00 ; 7.626844e-04 + i 1.180611e-05 ; -3.940900e-03 + i -6.600175e-05 ; 2.301610e-03 + i 3.561721e-05 ; 0.000000e+00 + i -0.000000e+00 ; -1.853317e-03 + i -3.369147e-05 ; 7.626844e-04 + i 1.180611e-05 ; 0.000000e+00 + i -0.000000e+00 ; -5.771707e-03 + i -9.433309e-05 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.280860e-03 + i -4.030957e-05 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -1.035578e-02 + i -1.652700e-04 ; -3.085727e-02 + i -4.774675e-04 ; 1.120251e-02 + i 1.733420e-04 ; -5.708863e-05 + i -5.911808e-06 ; -1.120251e-02 + i -1.733420e-04 ; -0.000000e+00 + i -0.000000e+00 ; 5.806094e-02 + i 8.933666e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.050149e-02 + i 3.121975e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.164195e-01 + i -1.806436e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.085727e-02 + i 4.774675e-04 ; -1.035578e-02 + i -1.652700e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.243276e+00 + i 3.759271e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.806094e-02 + i 8.933666e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.740951e-03 + i 2.694191e-05 ; 1.339529e-03 + i 1.571522e-05 ; -6.378179e-04 + i -9.870487e-06 ; 6.487079e-04 + i 1.004250e-05 ; 7.241461e-04 + i 6.209788e-06 ; -1.739377e-04 + i -2.692691e-06 ; -0.000000e+00 + i -0.000000e+00 ; 2.341443e-03 + i 3.121692e-05 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.911466e-04 + i 1.033990e-05 ; -0.000000e+00 + i -0.000000e+00 ; 2.301610e-03 + i 3.561721e-05 ; 1.498221e-03 + i 1.816814e-05 ; -0.000000e+00 + i -0.000000e+00 ; 7.626844e-04 + i 1.180611e-05 ; 7.866484e-04 + i 7.174338e-06 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.831868e-03 + i 3.880287e-05 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.101280e-03 + i 1.204147e-05 ; -0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -3.085727e-02 + i -4.774675e-04 ; -1.035578e-02 + i -1.652700e-04 ; 1.120251e-02 + i 1.733420e-04 ; -1.120251e-02 + i -1.733420e-04 ; -5.708863e-05 + i -5.911808e-06 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.164195e-01 + i -1.806436e-03 ; 3.085727e-02 + i 4.774675e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.035578e-02 + i -1.652700e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.806094e-02 + i 8.933666e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.050149e-02 + i 3.121975e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.243276e+00 + i 3.759271e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.806094e-02 + i 8.933666e-04 ; 1.740951e-03 + i 2.694191e-05 ; -6.378179e-04 + i -9.870487e-06 ; 1.339529e-03 + i 1.571522e-05 ; 6.487079e-04 + i 1.004250e-05 ; -1.739377e-04 + i -2.692691e-06 ; 7.241461e-04 + i 6.209788e-06 ; 2.301610e-03 + i 3.561721e-05 ; -0.000000e+00 + i -0.000000e+00 ; 1.498221e-03 + i 1.816814e-05 ; 7.626844e-04 + i 1.180611e-05 ; -0.000000e+00 + i -0.000000e+00 ; 7.866484e-04 + i 7.174338e-06 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.341443e-03 + i 3.121692e-05 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.911466e-04 + i 1.033990e-05 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.831868e-03 + i 3.880287e-05 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.101280e-03 + i 1.204147e-05 ; 
-5.708863e-05 + i -5.911808e-06 ; -1.120251e-02 + i -1.733420e-04 ; -1.120251e-02 + i -1.733420e-04 ; 2.050149e-02 + i 3.121975e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.035578e-02 + i -1.652700e-04 ; -0.000000e+00 + i -0.000000e+00 ; -3.085727e-02 + i -4.774675e-04 ; 5.806094e-02 + i 8.933666e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.035578e-02 + i -1.652700e-04 ; -3.085727e-02 + i -4.774675e-04 ; -0.000000e+00 + i -0.000000e+00 ; 5.806094e-02 + i 8.933666e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.164195e-01 + i -1.806436e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.243276e+00 + i 3.759271e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.212829e-03 + i -7.021258e-05 ; 5.431039e-03 + i 8.403875e-05 ; 5.431039e-03 + i 8.403875e-05 ; -2.774652e-03 + i -4.795338e-05 ; 1.740951e-03 + i 2.694191e-05 ; 1.740951e-03 + i 2.694191e-05 ; -9.166388e-03 + i -1.468634e-04 ; 0.000000e+00 + i -0.000000e+00 ; 9.493885e-03 + i 1.469047e-04 ; -3.940900e-03 + i -6.600175e-05 ; 0.000000e+00 + i -0.000000e+00 ; 2.301610e-03 + i 3.561721e-05 ; -9.166388e-03 + i -1.468634e-04 ; 9.493885e-03 + i 1.469047e-04 ; 0.000000e+00 + i -0.000000e+00 ; -3.940900e-03 + i -6.600175e-05 ; 2.301610e-03 + i 3.561721e-05 ; 0.000000e+00 + i -0.000000e+00 ; -2.255975e-02 + i -3.541065e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -5.771707e-03 + i -9.433309e-05 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 
-1.120251e-02 + i -1.733420e-04 ; -5.708863e-05 + i -5.911808e-06 ; -1.120251e-02 + i -1.733420e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.035578e-02 + i -1.652700e-04 ; -3.085727e-02 + i -4.774675e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.050149e-02 + i 3.121975e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.806094e-02 + i 8.933666e-04 ; -0.000000e+00 + i -0.000000e+00 ; -3.085727e-02 + i -4.774675e-04 ; -1.035578e-02 + i -1.652700e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.164195e-01 + i -1.806436e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.806094e-02 + i 8.933666e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.243276e+00 + i 3.759271e-03 ; -0.000000e+00 + i -0.000000e+00 ; 5.431039e-03 + i 8.403875e-05 ; 2.040222e-03 + i 2.654581e-05 ; -3.140160e-03 + i -4.859017e-05 ; 1.740951e-03 + i 2.694191e-05 ; 1.339529e-03 + i 1.571522e-05 ; -6.378179e-04 + i -9.870487e-06 ; -0.000000e+00 + i -0.000000e+00 ; 7.253687e-03 + i 1.072144e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.341443e-03 + i 3.121692e-05 ; -0.000000e+00 + i -0.000000e+00 ; 9.493885e-03 + i 1.469047e-04 ; 1.764439e-03 + i 2.227594e-05 ; -0.000000e+00 + i -0.000000e+00 ; 2.301610e-03 + i 3.561721e-05 ; 1.498221e-03 + i 1.816814e-05 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.119412e-02 + i 1.681836e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.831868e-03 + i 3.880287e-05 ; -0.000000e+00 + i -0.000000e+00 ; 
