1.315945e+00 + i 7.691364e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.508846e-01 + i -3.673167e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 7.542420e-02 + i 1.836113e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.334443e-02 + i -3.248778e-03 ; -4.000773e-02 + i -9.739513e-03 ; 0.000000e+00 + i -0.000000e+00 ; 7.542420e-02 + i 1.836113e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.334443e-02 + i -3.248778e-03 ; 0.000000e+00 + i -0.000000e+00 ; -4.000773e-02 + i -9.739513e-03 ; 2.666330e-02 + i 6.490735e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -6.946930e-06 + i -1.890353e-06 ; -1.451888e-02 + i -3.534488e-03 ; -1.451888e-02 + i -3.534488e-03 ; -7.425233e-03 + i -1.807804e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.913036e-03 + i -7.093509e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -5.057205e-03 + i -1.231329e-03 ; -2.976652e-03 + i -7.246384e-04 ; 0.000000e+00 + i -0.000000e+00 ; -2.361437e-03 + i -5.750693e-04 ; -9.838822e-04 + i -2.395171e-04 ; 0.000000e+00 + i -0.000000e+00 ; -5.057205e-03 + i -1.231329e-03 ; 0.000000e+00 + i -0.000000e+00 ; -2.976652e-03 + i -7.246384e-04 ; -2.361437e-03 + i -5.750693e-04 ; 0.000000e+00 + i -0.000000e+00 ; -9.838822e-04 + i -2.395171e-04 ; -3.549728e-03 + i -8.643477e-04 ; -2.250677e-03 + i -5.479066e-04 ; -2.250677e-03 + i -5.479066e-04 ; -1.933349e-03 + i -4.708551e-04 ; -8.365211e-04 + i -2.036434e-04 ; -8.365211e-04 + i -2.036434e-04 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.666330e-02 + i 6.490735e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.542420e-02 + i 1.836113e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.542420e-02 + i 1.836113e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.315945e+00 + i 7.691364e-02 ; 1.451888e-02 + i 3.534488e-03 ; 1.451888e-02 + i 3.534488e-03 ; -6.946930e-06 + i -1.890353e-06 ; 0.000000e+00 + i -0.000000e+00 ; 4.000773e-02 + i 9.739513e-03 ; -1.334443e-02 + i -3.248778e-03 ; 4.000773e-02 + i 9.739513e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.334443e-02 + i -3.248778e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.508846e-01 + i -3.673167e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.455445e-03 + i 2.301642e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.067691e-03 + i 7.466020e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.457519e-02 + i 3.547996e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.706033e-03 + i 9.020004e-04 ; -7.033388e-03 + i -1.712213e-03 ; 4.066618e-03 + i 9.899807e-04 ; 2.693933e-03 + i 6.556140e-04 ; -2.250677e-03 + i -5.479066e-04 ; 8.245621e-04 + i 2.007320e-04 ; 1.769028e-03 + i 4.304543e-04 ; -1.229970e-02 + i -2.994248e-03 ; 0.000000e+00 + i -0.000000e+00 ; 2.343910e-03 + i 5.704042e-04 ; -2.976652e-03 + i -7.246384e-04 ; 0.000000e+00 + i -0.000000e+00 ; 1.977160e-03 + i 4.811222e-04 ; 
7.542420e-02 + i 1.836113e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.334443e-02 + i -3.248778e-03 ; 0.000000e+00 + i -0.000000e+00 ; 4.000773e-02 + i 9.739513e-03 ; 2.666330e-02 + i 6.490735e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -6.946930e-06 + i -1.890353e-06 ; -1.451888e-02 + i -3.534488e-03 ; 1.451888e-02 + i 3.534488e-03 ; 1.315945e+00 + i 7.691364e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.508846e-01 + i -3.673167e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 7.542420e-02 + i 1.836113e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.334443e-02 + i -3.248778e-03 ; -4.000773e-02 + i -9.739513e-03 ; 0.000000e+00 + i -0.000000e+00 ; -5.057205e-03 + i -1.231329e-03 ; 0.000000e+00 + i -0.000000e+00 ; 2.976652e-03 + i 7.246384e-04 ; -2.361437e-03 + i -5.750693e-04 ; 0.000000e+00 + i -0.000000e+00 ; 9.838822e-04 + i 2.395171e-04 ; -3.549728e-03 + i -8.643477e-04 ; -2.250677e-03 + i -5.479066e-04 ; 2.250677e-03 + i 5.479066e-04 ; -1.933349e-03 + i -4.708551e-04 ; -8.365211e-04 + i -2.036434e-04 ; 8.365211e-04 + i 2.036434e-04 ; -7.425233e-03 + i -1.807804e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.913036e-03 + i -7.093509e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -5.057205e-03 + i -1.231329e-03 ; -2.976652e-03 + i -7.246384e-04 ; 0.000000e+00 + i -0.000000e+00 ; -2.361437e-03 + i -5.750693e-04 ; -9.838822e-04 + i -2.395171e-04 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 7.542420e-02 + i 1.836113e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.666330e-02 + i 6.490735e-03 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.334443e-02 + i -3.248778e-03 ; 4.000773e-02 + i 9.739513e-03 ; -1.451888e-02 + i -3.534488e-03 ; -6.946930e-06 + i -1.890353e-06 ; 1.451888e-02 + i 3.534488e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.315945e+00 + i 7.691364e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.542420e-02 + i 1.836113e-02 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.508846e-01 + i -3.673167e-02 ; 0.000000e+00 + i -0.000000e+00 ; -4.000773e-02 + i -9.739513e-03 ; -1.334443e-02 + i -3.248778e-03 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.067691e-03 + i 7.466020e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.307993e-03 + i 3.182197e-04 ; -0.000000e+00 + i -0.000000e+00 ; -2.250677e-03 + i -5.479066e-04 ; 1.769028e-03 + i 4.304543e-04 ; 8.245621e-04 + i 2.007320e-04 ; -8.365211e-04 + i -2.036434e-04 ; 9.621955e-04 + i 2.340386e-04 ; 2.242959e-04 + i 5.460278e-05 ; -0.000000e+00 + i -0.000000e+00 ; 3.706033e-03 + i 9.020004e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.451722e-03 + i 3.532092e-04 ; -0.000000e+00 + i -0.000000e+00 ; -2.976652e-03 + i -7.246384e-04 ; 1.977160e-03 + i 4.811222e-04 ; 0.000000e+00 + i -0.000000e+00 ; -9.838822e-04 + i -2.395171e-04 ; 1.044185e-03 + i 2.539982e-04 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.508846e-01 + i -3.673167e-02 ; 4.000773e-02 + i 9.739513e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.334443e-02 + i -3.248778e-03 ; -0.000000e+00 + i -0.000000e+00 ; 4.000773e-02 + i 9.739513e-03 ; -1.334443e-02 + i -3.248778e-03 ; 1.451888e-02 + i 3.534488e-03 ; 1.451888e-02 + i 3.534488e-03 ; -6.946930e-06 + i -1.890353e-06 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.315945e+00 + i 7.691364e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.542420e-02 + i 1.836113e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.542420e-02 + i 1.836113e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.666330e-02 + i 6.490735e-03 ; 2.976652e-03 + i 7.246384e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.977160e-03 + i 4.811222e-04 ; 9.838822e-04 + i 2.395171e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.044185e-03 + i 2.539982e-04 ; 2.250677e-03 + i 5.479066e-04 ; 8.245621e-04 + i 2.007320e-04 ; 1.769028e-03 + i 4.304543e-04 ; 8.365211e-04 + i 2.036434e-04 ; 2.242959e-04 + i 5.460278e-05 ; 9.621955e-04 + i 2.340386e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.706033e-03 + i 9.020004e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.451722e-03 + i 3.532092e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.067691e-03 + i 7.466020e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.307993e-03 + i 3.182197e-04 ; 
-1.334443e-02 + i -3.248778e-03 ; -0.000000e+00 + i -0.000000e+00 ; -4.000773e-02 + i -9.739513e-03 ; 7.542420e-02 + i 1.836113e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -6.946930e-06 + i -1.890353e-06 ; 1.451888e-02 + i 3.534488e-03 ; -1.451888e-02 + i -3.534488e-03 ; 2.666330e-02 + i 6.490735e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.508846e-01 + i -3.673167e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.315945e+00 + i 7.691364e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.334443e-02 + i -3.248778e-03 ; 4.000773e-02 + i 9.739513e-03 ; -0.000000e+00 + i -0.000000e+00 ; 7.542420e-02 + i 1.836113e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.181740e-02 + i -2.877037e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.229970e-02 + i 2.994248e-03 ; -5.057205e-03 + i -1.231329e-03 ; 0.000000e+00 + i -0.000000e+00 ; 2.976652e-03 + i 7.246384e-04 ; -5.403989e-03 + i -1.315750e-03 ; -7.033388e-03 + i -1.712213e-03 ; 7.033388e-03 + i 1.712213e-03 ; -3.549728e-03 + i -8.643477e-04 ; -2.250677e-03 + i -5.479066e-04 ; 2.250677e-03 + i 5.479066e-04 ; -2.917125e-02 + i -7.101671e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -7.425233e-03 + i -1.807804e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.181740e-02 + i -2.877037e-03 ; -1.229970e-02 + i -2.994248e-03 ; 0.000000e+00 + i -0.000000e+00 ; -5.057205e-03 + i -1.231329e-03 ; -2.976652e-03 + i -7.246384e-04 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 2.666330e-02 + i 6.490735e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.542420e-02 + i 1.836113e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.451888e-02 + i 3.534488e-03 ; -6.946930e-06 + i -1.890353e-06 ; 1.451888e-02 + i 3.534488e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.334443e-02 + i -3.248778e-03 ; 4.000773e-02 + i 9.739513e-03 ; -0.000000e+00 + i -0.000000e+00 ; 7.542420e-02 + i 1.836113e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.315945e+00 + i 7.691364e-02 ; -0.000000e+00 + i -0.000000e+00 ; 4.000773e-02 + i 9.739513e-03 ; -1.334443e-02 + i -3.248778e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.508846e-01 + i -3.673167e-02 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.455445e-03 + i 2.301642e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.067691e-03 + i 7.466020e-04 ; -0.000000e+00 + i -0.000000e+00 ; -7.033388e-03 + i -1.712213e-03 ; 2.693933e-03 + i 6.556140e-04 ; 4.066618e-03 + i 9.899807e-04 ; -2.250677e-03 + i -5.479066e-04 ; 1.769028e-03 + i 4.304543e-04 ; 8.245621e-04 + i 2.007320e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.457519e-02 + i 3.547996e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.706033e-03 + i 9.020004e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.229970e-02 + i -2.994248e-03 ; 2.343910e-03 + i 5.704042e-04 ; 0.000000e+00 + i -0.000000e+00 ; -2.976652e-03 + i -7.246384e-04 ; 1.977160e-03 + i 4.811222e-04 ; 0.000000e+00 + i -0.000000e+00 ; 
-4.000773e-02 + i -9.739513e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.334443e-02 + i -3.248778e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.508846e-01 + i -3.673167e-02 ; -1.451888e-02 + i -3.534488e-03 ; 1.451888e-02 + i 3.534488e-03 ; -6.946930e-06 + i -1.890353e-06 ; -0.000000e+00 + i -0.000000e+00 ; 4.000773e-02 + i 9.739513e-03 ; -1.334443e-02 + i -3.248778e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.542420e-02 + i 1.836113e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.315945e+00 + i 7.691364e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.666330e-02 + i 6.490735e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.542420e-02 + i 1.836113e-02 ; 1.229970e-02 + i 2.994248e-03 ; -0.000000e+00 + i -0.000000e+00 ; 2.343910e-03 + i 5.704042e-04 ; 2.976652e-03 + i 7.246384e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.977160e-03 + i 4.811222e-04 ; 7.033388e-03 + i 1.712213e-03 ; 4.066618e-03 + i 9.899807e-04 ; 2.693933e-03 + i 6.556140e-04 ; 2.250677e-03 + i 5.479066e-04 ; 8.245621e-04 + i 2.007320e-04 ; 1.769028e-03 + i 4.304543e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.457519e-02 + i 3.547996e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.706033e-03 + i 9.020004e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.455445e-03 + i 2.301642e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.067691e-03 + i 7.466020e-04 ; 
2.666330e-02 + i 6.490735e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -6.946930e-06 + i -1.890353e-06 ; 1.451888e-02 + i 3.534488e-03 ; 1.451888e-02 + i 3.534488e-03 ; 7.542420e-02 + i 1.836113e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.334443e-02 + i -3.248778e-03 ; 0.000000e+00 + i -0.000000e+00 ; 4.000773e-02 + i 9.739513e-03 ; 7.542420e-02 + i 1.836113e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.334443e-02 + i -3.248778e-03 ; 4.000773e-02 + i 9.739513e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.315945e+00 + i 7.691364e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.508846e-01 + i -3.673167e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -3.549728e-03 + i -8.643477e-04 ; 2.250677e-03 + i 5.479066e-04 ; 2.250677e-03 + i 5.479066e-04 ; -1.933349e-03 + i -4.708551e-04 ; 8.365211e-04 + i 2.036434e-04 ; 8.365211e-04 + i 2.036434e-04 ; -5.057205e-03 + i -1.231329e-03 ; 0.000000e+00 + i -0.000000e+00 ; 2.976652e-03 + i 7.246384e-04 ; -2.361437e-03 + i -5.750693e-04 ; 0.000000e+00 + i -0.000000e+00 ; 9.838822e-04 + i 2.395171e-04 ; -5.057205e-03 + i -1.231329e-03 ; 2.976652e-03 + i 7.246384e-04 ; 0.000000e+00 + i -0.000000e+00 ; -2.361437e-03 + i -5.750693e-04 ; 9.838822e-04 + i 2.395171e-04 ; 0.000000e+00 + i -0.000000e+00 ; -7.425233e-03 + i -1.807804e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.913036e-03 + i -7.093509e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -1.334443e-02 + i -3.248778e-03 ; -4.000773e-02 + i -9.739513e-03 ; 1.451888e-02 + i 3.534488e-03 ; -6.946930e-06 + i -1.890353e-06 ; -1.451888e-02 + i -3.534488e-03 ; -0.000000e+00 + i -0.000000e+00 ; 7.542420e-02 + i 1.836113e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.666330e-02 + i 6.490735e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.508846e-01 + i -3.673167e-02 ; -0.000000e+00 + i -0.000000e+00 ; 4.000773e-02 + i 9.739513e-03 ; -1.334443e-02 + i -3.248778e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.315945e+00 + i 7.691364e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.542420e-02 + i 1.836113e-02 ; -0.000000e+00 + i -0.000000e+00 ; 2.250677e-03 + i 5.479066e-04 ; 1.769028e-03 + i 4.304543e-04 ; -8.245621e-04 + i -2.007320e-04 ; 8.365211e-04 + i 2.036434e-04 ; 9.621955e-04 + i 2.340386e-04 ; -2.242959e-04 + i -5.460278e-05 ; -0.000000e+00 + i -0.000000e+00 ; 3.067691e-03 + i 7.466020e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.307993e-03 + i 3.182197e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.976652e-03 + i 7.246384e-04 ; 1.977160e-03 + i 4.811222e-04 ; -0.000000e+00 + i -0.000000e+00 ; 9.838822e-04 + i 2.395171e-04 ; 1.044185e-03 + i 2.539982e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.706033e-03 + i 9.020004e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.451722e-03 + i 3.532092e-04 ; -0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -4.000773e-02 + i -9.739513e-03 ; -1.334443e-02 + i -3.248778e-03 ; 1.451888e-02 + i 3.534488e-03 ; -1.451888e-02 + i -3.534488e-03 ; -6.946930e-06 + i -1.890353e-06 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.508846e-01 + i -3.673167e-02 ; 4.000773e-02 + i 9.739513e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.334443e-02 + i -3.248778e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.542420e-02 + i 1.836113e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.666330e-02 + i 6.490735e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.315945e+00 + i 7.691364e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.542420e-02 + i 1.836113e-02 ; 2.250677e-03 + i 5.479066e-04 ; -8.245621e-04 + i -2.007320e-04 ; 1.769028e-03 + i 4.304543e-04 ; 8.365211e-04 + i 2.036434e-04 ; -2.242959e-04 + i -5.460278e-05 ; 9.621955e-04 + i 2.340386e-04 ; 2.976652e-03 + i 7.246384e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.977160e-03 + i 4.811222e-04 ; 9.838822e-04 + i 2.395171e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.044185e-03 + i 2.539982e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.067691e-03 + i 7.466020e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.307993e-03 + i 3.182197e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.706033e-03 + i 9.020004e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.451722e-03 + i 3.532092e-04 ; 
-6.946930e-06 + i -1.890353e-06 ; -1.451888e-02 + i -3.534488e-03 ; -1.451888e-02 + i -3.534488e-03 ; 2.666330e-02 + i 6.490735e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.334443e-02 + i -3.248778e-03 ; -0.000000e+00 + i -0.000000e+00 ; -4.000773e-02 + i -9.739513e-03 ; 7.542420e-02 + i 1.836113e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.334443e-02 + i -3.248778e-03 ; -4.000773e-02 + i -9.739513e-03 ; -0.000000e+00 + i -0.000000e+00 ; 7.542420e-02 + i 1.836113e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.508846e-01 + i -3.673167e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.315945e+00 + i 7.691364e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -5.403989e-03 + i -1.315750e-03 ; 7.033388e-03 + i 1.712213e-03 ; 7.033388e-03 + i 1.712213e-03 ; -3.549728e-03 + i -8.643477e-04 ; 2.250677e-03 + i 5.479066e-04 ; 2.250677e-03 + i 5.479066e-04 ; -1.181740e-02 + i -2.877037e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.229970e-02 + i 2.994248e-03 ; -5.057205e-03 + i -1.231329e-03 ; 0.000000e+00 + i -0.000000e+00 ; 2.976652e-03 + i 7.246384e-04 ; -1.181740e-02 + i -2.877037e-03 ; 1.229970e-02 + i 2.994248e-03 ; 0.000000e+00 + i -0.000000e+00 ; -5.057205e-03 + i -1.231329e-03 ; 2.976652e-03 + i 7.246384e-04 ; 0.000000e+00 + i -0.000000e+00 ; -2.917125e-02 + i -7.101671e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -7.425233e-03 + i -1.807804e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 
-1.451888e-02 + i -3.534488e-03 ; -6.946930e-06 + i -1.890353e-06 ; -1.451888e-02 + i -3.534488e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.334443e-02 + i -3.248778e-03 ; -4.000773e-02 + i -9.739513e-03 ; -0.000000e+00 + i -0.000000e+00 ; 2.666330e-02 + i 6.490735e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.542420e-02 + i 1.836113e-02 ; -0.000000e+00 + i -0.000000e+00 ; -4.000773e-02 + i -9.739513e-03 ; -1.334443e-02 + i -3.248778e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.508846e-01 + i -3.673167e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.542420e-02 + i 1.836113e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.315945e+00 + i 7.691364e-02 ; -0.000000e+00 + i -0.000000e+00 ; 7.033388e-03 + i 1.712213e-03 ; 2.693933e-03 + i 6.556140e-04 ; -4.066618e-03 + i -9.899807e-04 ; 2.250677e-03 + i 5.479066e-04 ; 1.769028e-03 + i 4.304543e-04 ; -8.245621e-04 + i -2.007320e-04 ; -0.000000e+00 + i -0.000000e+00 ; 9.455445e-03 + i 2.301642e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.067691e-03 + i 7.466020e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.229970e-02 + i 2.994248e-03 ; 2.343910e-03 + i 5.704042e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.976652e-03 + i 7.246384e-04 ; 1.977160e-03 + i 4.811222e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.457519e-02 + i 3.547996e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.706033e-03 + i 9.020004e-04 ; -0.000000e+00 + i -0.000000e+00 ; 
