1.609228e+00 + i 1.349629e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.910020e-01 + i -6.446739e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 1.454351e-01 + i 3.221762e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.575024e-02 + i -5.705504e-03 ; -7.715776e-02 + i -1.709295e-02 ; 0.000000e+00 + i -0.000000e+00 ; 1.454351e-01 + i 3.221762e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.575024e-02 + i -5.705504e-03 ; 0.000000e+00 + i -0.000000e+00 ; -7.715776e-02 + i -1.709295e-02 ; 5.140752e-02 + i 1.138745e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.525854e-05 + i -6.583290e-06 ; -2.800170e-02 + i -6.203288e-03 ; -2.800170e-02 + i -6.203288e-03 ; -1.433035e-02 + i -3.175627e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -5.625812e-03 + i -1.247288e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -9.762433e-03 + i -2.163684e-03 ; -5.742009e-03 + i -1.272042e-03 ; 0.000000e+00 + i -0.000000e+00 ; -4.561533e-03 + i -1.011515e-03 ; -1.898363e-03 + i -4.205495e-04 ; 0.000000e+00 + i -0.000000e+00 ; -9.762433e-03 + i -2.163684e-03 ; 0.000000e+00 + i -0.000000e+00 ; -5.742009e-03 + i -1.272042e-03 ; -4.561533e-03 + i -1.011515e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.898363e-03 + i -4.205495e-04 ; -6.854340e-03 + i -1.519447e-03 ; -4.341747e-03 + i -9.618384e-04 ; -4.341747e-03 + i -9.618384e-04 ; -3.735514e-03 + i -8.285250e-04 ; -1.614093e-03 + i -3.575744e-04 ; -1.614093e-03 + i -3.575744e-04 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.140752e-02 + i 1.138745e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.454351e-01 + i 3.221762e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.454351e-01 + i 3.221762e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.609228e+00 + i 1.349629e-01 ; 2.800170e-02 + i 6.203288e-03 ; 2.800170e-02 + i 6.203288e-03 ; -2.525854e-05 + i -6.583290e-06 ; 0.000000e+00 + i -0.000000e+00 ; 7.715776e-02 + i 1.709295e-02 ; -2.575024e-02 + i -5.705504e-03 ; 7.715776e-02 + i 1.709295e-02 ; 0.000000e+00 + i -0.000000e+00 ; -2.575024e-02 + i -5.705504e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.910020e-01 + i -6.446739e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.822653e-02 + i 4.036783e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.910623e-03 + i 1.308408e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.809841e-02 + i 6.223725e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.141272e-03 + i 1.581037e-03 ; -1.356584e-02 + i -3.005275e-03 ; 7.843601e-03 + i 1.737613e-03 ; 5.186837e-03 + i 1.148066e-03 ; -4.341747e-03 + i -9.618384e-04 ; 1.590650e-03 + i 3.523809e-04 ; 3.405991e-03 + i 7.535508e-04 ; -2.372253e-02 + i -5.255313e-03 ; 0.000000e+00 + i -0.000000e+00 ; 4.510457e-03 + i 9.982254e-04 ; -5.742009e-03 + i -1.272042e-03 ; 0.000000e+00 + i -0.000000e+00 ; 3.806970e-03 + i 8.423805e-04 ; 
1.454351e-01 + i 3.221762e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.575024e-02 + i -5.705504e-03 ; 0.000000e+00 + i -0.000000e+00 ; 7.715776e-02 + i 1.709295e-02 ; 5.140752e-02 + i 1.138745e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.525854e-05 + i -6.583290e-06 ; -2.800170e-02 + i -6.203288e-03 ; 2.800170e-02 + i 6.203288e-03 ; 1.609228e+00 + i 1.349629e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.910020e-01 + i -6.446739e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 1.454351e-01 + i 3.221762e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.575024e-02 + i -5.705504e-03 ; -7.715776e-02 + i -1.709295e-02 ; 0.000000e+00 + i -0.000000e+00 ; -9.762433e-03 + i -2.163684e-03 ; 0.000000e+00 + i -0.000000e+00 ; 5.742009e-03 + i 1.272042e-03 ; -4.561533e-03 + i -1.011515e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.898363e-03 + i 4.205495e-04 ; -6.854340e-03 + i -1.519447e-03 ; -4.341747e-03 + i -9.618384e-04 ; 4.341747e-03 + i 9.618384e-04 ; -3.735514e-03 + i -8.285250e-04 ; -1.614093e-03 + i -3.575744e-04 ; 1.614093e-03 + i 3.575744e-04 ; -1.433035e-02 + i -3.175627e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -5.625812e-03 + i -1.247288e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -9.762433e-03 + i -2.163684e-03 ; -5.742009e-03 + i -1.272042e-03 ; 0.000000e+00 + i -0.000000e+00 ; -4.561533e-03 + i -1.011515e-03 ; -1.898363e-03 + i -4.205495e-04 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 1.454351e-01 + i 3.221762e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.140752e-02 + i 1.138745e-02 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.575024e-02 + i -5.705504e-03 ; 7.715776e-02 + i 1.709295e-02 ; -2.800170e-02 + i -6.203288e-03 ; -2.525854e-05 + i -6.583290e-06 ; 2.800170e-02 + i 6.203288e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.609228e+00 + i 1.349629e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.454351e-01 + i 3.221762e-02 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.910020e-01 + i -6.446739e-02 ; 0.000000e+00 + i -0.000000e+00 ; -7.715776e-02 + i -1.709295e-02 ; -2.575024e-02 + i -5.705504e-03 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.910623e-03 + i 1.308408e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.518493e-03 + i 5.569417e-04 ; -0.000000e+00 + i -0.000000e+00 ; -4.341747e-03 + i -9.618384e-04 ; 3.405991e-03 + i 7.535508e-04 ; 1.590650e-03 + i 3.523809e-04 ; -1.614093e-03 + i -3.575744e-04 ; 1.851530e-03 + i 4.091876e-04 ; 4.327860e-04 + i 9.587622e-05 ; -0.000000e+00 + i -0.000000e+00 ; 7.141272e-03 + i 1.581037e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.795522e-03 + i 6.183123e-04 ; -0.000000e+00 + i -0.000000e+00 ; -5.742009e-03 + i -1.272042e-03 ; 3.806970e-03 + i 8.423805e-04 ; 0.000000e+00 + i -0.000000e+00 ; -1.898363e-03 + i -4.205495e-04 ; 2.009486e-03 + i 4.441800e-04 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.910020e-01 + i -6.446739e-02 ; 7.715776e-02 + i 1.709295e-02 ; -0.000000e+00 + i -0.000000e+00 ; -2.575024e-02 + i -5.705504e-03 ; -0.000000e+00 + i -0.000000e+00 ; 7.715776e-02 + i 1.709295e-02 ; -2.575024e-02 + i -5.705504e-03 ; 2.800170e-02 + i 6.203288e-03 ; 2.800170e-02 + i 6.203288e-03 ; -2.525854e-05 + i -6.583290e-06 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.609228e+00 + i 1.349629e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.454351e-01 + i 3.221762e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.454351e-01 + i 3.221762e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.140752e-02 + i 1.138745e-02 ; 5.742009e-03 + i 1.272042e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.806970e-03 + i 8.423805e-04 ; 1.898363e-03 + i 4.205495e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.009486e-03 + i 4.441800e-04 ; 4.341747e-03 + i 9.618384e-04 ; 1.590650e-03 + i 3.523809e-04 ; 3.405991e-03 + i 7.535508e-04 ; 1.614093e-03 + i 3.575744e-04 ; 4.327860e-04 + i 9.587622e-05 ; 1.851530e-03 + i 4.091876e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.141272e-03 + i 1.581037e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.795522e-03 + i 6.183123e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.910623e-03 + i 1.308408e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.518493e-03 + i 5.569417e-04 ; 
-2.575024e-02 + i -5.705504e-03 ; -0.000000e+00 + i -0.000000e+00 ; -7.715776e-02 + i -1.709295e-02 ; 1.454351e-01 + i 3.221762e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.525854e-05 + i -6.583290e-06 ; 2.800170e-02 + i 6.203288e-03 ; -2.800170e-02 + i -6.203288e-03 ; 5.140752e-02 + i 1.138745e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.910020e-01 + i -6.446739e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.609228e+00 + i 1.349629e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.575024e-02 + i -5.705504e-03 ; 7.715776e-02 + i 1.709295e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.454351e-01 + i 3.221762e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.280259e-02 + i -5.052503e-03 ; 0.000000e+00 + i -0.000000e+00 ; 2.372253e-02 + i 5.255313e-03 ; -9.762433e-03 + i -2.163684e-03 ; 0.000000e+00 + i -0.000000e+00 ; 5.742009e-03 + i 1.272042e-03 ; -1.043225e-02 + i -2.312071e-03 ; -1.356584e-02 + i -3.005275e-03 ; 1.356584e-02 + i 3.005275e-03 ; -6.854340e-03 + i -1.519447e-03 ; -4.341747e-03 + i -9.618384e-04 ; 4.341747e-03 + i 9.618384e-04 ; -5.627271e-02 + i -1.246722e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.433035e-02 + i -3.175627e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.280259e-02 + i -5.052503e-03 ; -2.372253e-02 + i -5.255313e-03 ; 0.000000e+00 + i -0.000000e+00 ; -9.762433e-03 + i -2.163684e-03 ; -5.742009e-03 + i -1.272042e-03 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 5.140752e-02 + i 1.138745e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.454351e-01 + i 3.221762e-02 ; -0.000000e+00 + i -0.000000e+00 ; 2.800170e-02 + i 6.203288e-03 ; -2.525854e-05 + i -6.583290e-06 ; 2.800170e-02 + i 6.203288e-03 ; 0.000000e+00 + i -0.000000e+00 ; -2.575024e-02 + i -5.705504e-03 ; 7.715776e-02 + i 1.709295e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.454351e-01 + i 3.221762e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.609228e+00 + i 1.349629e-01 ; -0.000000e+00 + i -0.000000e+00 ; 7.715776e-02 + i 1.709295e-02 ; -2.575024e-02 + i -5.705504e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.910020e-01 + i -6.446739e-02 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.822653e-02 + i 4.036783e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.910623e-03 + i 1.308408e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.356584e-02 + i -3.005275e-03 ; 5.186837e-03 + i 1.148066e-03 ; 7.843601e-03 + i 1.737613e-03 ; -4.341747e-03 + i -9.618384e-04 ; 3.405991e-03 + i 7.535508e-04 ; 1.590650e-03 + i 3.523809e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.809841e-02 + i 6.223725e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.141272e-03 + i 1.581037e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.372253e-02 + i -5.255313e-03 ; 4.510457e-03 + i 9.982254e-04 ; 0.000000e+00 + i -0.000000e+00 ; -5.742009e-03 + i -1.272042e-03 ; 3.806970e-03 + i 8.423805e-04 ; 0.000000e+00 + i -0.000000e+00 ; 
-7.715776e-02 + i -1.709295e-02 ; -0.000000e+00 + i -0.000000e+00 ; -2.575024e-02 + i -5.705504e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.910020e-01 + i -6.446739e-02 ; -2.800170e-02 + i -6.203288e-03 ; 2.800170e-02 + i 6.203288e-03 ; -2.525854e-05 + i -6.583290e-06 ; -0.000000e+00 + i -0.000000e+00 ; 7.715776e-02 + i 1.709295e-02 ; -2.575024e-02 + i -5.705504e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.454351e-01 + i 3.221762e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.609228e+00 + i 1.349629e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.140752e-02 + i 1.138745e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.454351e-01 + i 3.221762e-02 ; 2.372253e-02 + i 5.255313e-03 ; -0.000000e+00 + i -0.000000e+00 ; 4.510457e-03 + i 9.982254e-04 ; 5.742009e-03 + i 1.272042e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.806970e-03 + i 8.423805e-04 ; 1.356584e-02 + i 3.005275e-03 ; 7.843601e-03 + i 1.737613e-03 ; 5.186837e-03 + i 1.148066e-03 ; 4.341747e-03 + i 9.618384e-04 ; 1.590650e-03 + i 3.523809e-04 ; 3.405991e-03 + i 7.535508e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.809841e-02 + i 6.223725e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.141272e-03 + i 1.581037e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.822653e-02 + i 4.036783e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.910623e-03 + i 1.308408e-03 ; 
5.140752e-02 + i 1.138745e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.525854e-05 + i -6.583290e-06 ; 2.800170e-02 + i 6.203288e-03 ; 2.800170e-02 + i 6.203288e-03 ; 1.454351e-01 + i 3.221762e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.575024e-02 + i -5.705504e-03 ; 0.000000e+00 + i -0.000000e+00 ; 7.715776e-02 + i 1.709295e-02 ; 1.454351e-01 + i 3.221762e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.575024e-02 + i -5.705504e-03 ; 7.715776e-02 + i 1.709295e-02 ; 0.000000e+00 + i -0.000000e+00 ; 1.609228e+00 + i 1.349629e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.910020e-01 + i -6.446739e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -6.854340e-03 + i -1.519447e-03 ; 4.341747e-03 + i 9.618384e-04 ; 4.341747e-03 + i 9.618384e-04 ; -3.735514e-03 + i -8.285250e-04 ; 1.614093e-03 + i 3.575744e-04 ; 1.614093e-03 + i 3.575744e-04 ; -9.762433e-03 + i -2.163684e-03 ; 0.000000e+00 + i -0.000000e+00 ; 5.742009e-03 + i 1.272042e-03 ; -4.561533e-03 + i -1.011515e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.898363e-03 + i 4.205495e-04 ; -9.762433e-03 + i -2.163684e-03 ; 5.742009e-03 + i 1.272042e-03 ; 0.000000e+00 + i -0.000000e+00 ; -4.561533e-03 + i -1.011515e-03 ; 1.898363e-03 + i 4.205495e-04 ; 0.000000e+00 + i -0.000000e+00 ; -1.433035e-02 + i -3.175627e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -5.625812e-03 + i -1.247288e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -2.575024e-02 + i -5.705504e-03 ; -7.715776e-02 + i -1.709295e-02 ; 2.800170e-02 + i 6.203288e-03 ; -2.525854e-05 + i -6.583290e-06 ; -2.800170e-02 + i -6.203288e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.454351e-01 + i 3.221762e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.140752e-02 + i 1.138745e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.910020e-01 + i -6.446739e-02 ; -0.000000e+00 + i -0.000000e+00 ; 7.715776e-02 + i 1.709295e-02 ; -2.575024e-02 + i -5.705504e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.609228e+00 + i 1.349629e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.454351e-01 + i 3.221762e-02 ; -0.000000e+00 + i -0.000000e+00 ; 4.341747e-03 + i 9.618384e-04 ; 3.405991e-03 + i 7.535508e-04 ; -1.590650e-03 + i -3.523809e-04 ; 1.614093e-03 + i 3.575744e-04 ; 1.851530e-03 + i 4.091876e-04 ; -4.327860e-04 + i -9.587622e-05 ; -0.000000e+00 + i -0.000000e+00 ; 5.910623e-03 + i 1.308408e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.518493e-03 + i 5.569417e-04 ; -0.000000e+00 + i -0.000000e+00 ; 5.742009e-03 + i 1.272042e-03 ; 3.806970e-03 + i 8.423805e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.898363e-03 + i 4.205495e-04 ; 2.009486e-03 + i 4.441800e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.141272e-03 + i 1.581037e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.795522e-03 + i 6.183123e-04 ; -0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -7.715776e-02 + i -1.709295e-02 ; -2.575024e-02 + i -5.705504e-03 ; 2.800170e-02 + i 6.203288e-03 ; -2.800170e-02 + i -6.203288e-03 ; -2.525854e-05 + i -6.583290e-06 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.910020e-01 + i -6.446739e-02 ; 7.715776e-02 + i 1.709295e-02 ; -0.000000e+00 + i -0.000000e+00 ; -2.575024e-02 + i -5.705504e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.454351e-01 + i 3.221762e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.140752e-02 + i 1.138745e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.609228e+00 + i 1.349629e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.454351e-01 + i 3.221762e-02 ; 4.341747e-03 + i 9.618384e-04 ; -1.590650e-03 + i -3.523809e-04 ; 3.405991e-03 + i 7.535508e-04 ; 1.614093e-03 + i 3.575744e-04 ; -4.327860e-04 + i -9.587622e-05 ; 1.851530e-03 + i 4.091876e-04 ; 5.742009e-03 + i 1.272042e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.806970e-03 + i 8.423805e-04 ; 1.898363e-03 + i 4.205495e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.009486e-03 + i 4.441800e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.910623e-03 + i 1.308408e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.518493e-03 + i 5.569417e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.141272e-03 + i 1.581037e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.795522e-03 + i 6.183123e-04 ; 
-2.525854e-05 + i -6.583290e-06 ; -2.800170e-02 + i -6.203288e-03 ; -2.800170e-02 + i -6.203288e-03 ; 5.140752e-02 + i 1.138745e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.575024e-02 + i -5.705504e-03 ; -0.000000e+00 + i -0.000000e+00 ; -7.715776e-02 + i -1.709295e-02 ; 1.454351e-01 + i 3.221762e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.575024e-02 + i -5.705504e-03 ; -7.715776e-02 + i -1.709295e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.454351e-01 + i 3.221762e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.910020e-01 + i -6.446739e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.609228e+00 + i 1.349629e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.043225e-02 + i -2.312071e-03 ; 1.356584e-02 + i 3.005275e-03 ; 1.356584e-02 + i 3.005275e-03 ; -6.854340e-03 + i -1.519447e-03 ; 4.341747e-03 + i 9.618384e-04 ; 4.341747e-03 + i 9.618384e-04 ; -2.280259e-02 + i -5.052503e-03 ; 0.000000e+00 + i -0.000000e+00 ; 2.372253e-02 + i 5.255313e-03 ; -9.762433e-03 + i -2.163684e-03 ; 0.000000e+00 + i -0.000000e+00 ; 5.742009e-03 + i 1.272042e-03 ; -2.280259e-02 + i -5.052503e-03 ; 2.372253e-02 + i 5.255313e-03 ; 0.000000e+00 + i -0.000000e+00 ; -9.762433e-03 + i -2.163684e-03 ; 5.742009e-03 + i 1.272042e-03 ; 0.000000e+00 + i -0.000000e+00 ; -5.627271e-02 + i -1.246722e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.433035e-02 + i -3.175627e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 
-2.800170e-02 + i -6.203288e-03 ; -2.525854e-05 + i -6.583290e-06 ; -2.800170e-02 + i -6.203288e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.575024e-02 + i -5.705504e-03 ; -7.715776e-02 + i -1.709295e-02 ; -0.000000e+00 + i -0.000000e+00 ; 5.140752e-02 + i 1.138745e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.454351e-01 + i 3.221762e-02 ; -0.000000e+00 + i -0.000000e+00 ; -7.715776e-02 + i -1.709295e-02 ; -2.575024e-02 + i -5.705504e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.910020e-01 + i -6.446739e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.454351e-01 + i 3.221762e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.609228e+00 + i 1.349629e-01 ; -0.000000e+00 + i -0.000000e+00 ; 1.356584e-02 + i 3.005275e-03 ; 5.186837e-03 + i 1.148066e-03 ; -7.843601e-03 + i -1.737613e-03 ; 4.341747e-03 + i 9.618384e-04 ; 3.405991e-03 + i 7.535508e-04 ; -1.590650e-03 + i -3.523809e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.822653e-02 + i 4.036783e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.910623e-03 + i 1.308408e-03 ; -0.000000e+00 + i -0.000000e+00 ; 2.372253e-02 + i 5.255313e-03 ; 4.510457e-03 + i 9.982254e-04 ; -0.000000e+00 + i -0.000000e+00 ; 5.742009e-03 + i 1.272042e-03 ; 3.806970e-03 + i 8.423805e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.809841e-02 + i 6.223725e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.141272e-03 + i 1.581037e-03 ; -0.000000e+00 + i -0.000000e+00 ; 
