1.538033e+00 + i 5.880424e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.569630e-01 + i -2.808546e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 1.284413e-01 + i 1.403761e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.273030e-02 + i -2.484808e-03 ; -6.813406e-02 + i -7.446766e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.284413e-01 + i 1.403761e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.273030e-02 + i -2.484808e-03 ; 0.000000e+00 + i -0.000000e+00 ; -6.813406e-02 + i -7.446766e-03 ; 4.540376e-02 + i 4.961958e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.545896e-05 + i -2.171387e-06 ; -2.472628e-02 + i -2.702479e-03 ; -2.472628e-02 + i -2.702479e-03 ; -1.264848e-02 + i -1.382908e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -4.963378e-03 + i -5.429580e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -8.615377e-03 + i -9.421062e-04 ; -5.069702e-03 + i -5.540972e-04 ; 0.000000e+00 + i -0.000000e+00 ; -4.023848e-03 + i -4.402713e-04 ; -1.675837e-03 + i -1.831620e-04 ; 0.000000e+00 + i -0.000000e+00 ; -8.615377e-03 + i -9.421062e-04 ; 0.000000e+00 + i -0.000000e+00 ; -5.069702e-03 + i -5.540972e-04 ; -4.023848e-03 + i -4.402713e-04 ; 0.000000e+00 + i -0.000000e+00 ; -1.675837e-03 + i -1.831620e-04 ; -6.047866e-03 + i -6.614880e-04 ; -3.833301e-03 + i -4.189637e-04 ; -3.833301e-03 + i -4.189637e-04 ; -3.294678e-03 + i -3.605760e-04 ; -1.424855e-03 + i -1.557307e-04 ; -1.424855e-03 + i -1.557307e-04 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.540376e-02 + i 4.961958e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.284413e-01 + i 1.403761e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.284413e-01 + i 1.403761e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.538033e+00 + i 5.880424e-02 ; 2.472628e-02 + i 2.702479e-03 ; 2.472628e-02 + i 2.702479e-03 ; -1.545896e-05 + i -2.171387e-06 ; 0.000000e+00 + i -0.000000e+00 ; 6.813406e-02 + i 7.446766e-03 ; -2.273030e-02 + i -2.484808e-03 ; 6.813406e-02 + i 7.446766e-03 ; 0.000000e+00 + i -0.000000e+00 ; -2.273030e-02 + i -2.484808e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.569630e-01 + i -2.808546e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.610008e-02 + i 1.759189e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.222588e-03 + i 5.703253e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.481854e-02 + i 2.712080e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.309567e-03 + i 6.891275e-04 ; -1.197845e-02 + i -1.309194e-03 ; 6.925794e-03 + i 7.569601e-04 ; 4.585179e-03 + i 5.006590e-04 ; -3.833301e-03 + i -4.189637e-04 ; 1.404375e-03 + i 1.534923e-04 ; 3.010915e-03 + i 3.285988e-04 ; -2.094717e-02 + i -2.289438e-03 ; 0.000000e+00 + i -0.000000e+00 ; 3.988680e-03 + i 4.354642e-04 ; -5.069702e-03 + i -5.540972e-04 ; 0.000000e+00 + i -0.000000e+00 ; 3.365243e-03 + i 3.673253e-04 ; 
1.284413e-01 + i 1.403761e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.273030e-02 + i -2.484808e-03 ; 0.000000e+00 + i -0.000000e+00 ; 6.813406e-02 + i 7.446766e-03 ; 4.540376e-02 + i 4.961958e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.545896e-05 + i -2.171387e-06 ; -2.472628e-02 + i -2.702479e-03 ; 2.472628e-02 + i 2.702479e-03 ; 1.538033e+00 + i 5.880424e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.569630e-01 + i -2.808546e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 1.284413e-01 + i 1.403761e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.273030e-02 + i -2.484808e-03 ; -6.813406e-02 + i -7.446766e-03 ; 0.000000e+00 + i -0.000000e+00 ; -8.615377e-03 + i -9.421062e-04 ; 0.000000e+00 + i -0.000000e+00 ; 5.069702e-03 + i 5.540972e-04 ; -4.023848e-03 + i -4.402713e-04 ; 0.000000e+00 + i -0.000000e+00 ; 1.675837e-03 + i 1.831620e-04 ; -6.047866e-03 + i -6.614880e-04 ; -3.833301e-03 + i -4.189637e-04 ; 3.833301e-03 + i 4.189637e-04 ; -3.294678e-03 + i -3.605760e-04 ; -1.424855e-03 + i -1.557307e-04 ; 1.424855e-03 + i 1.557307e-04 ; -1.264848e-02 + i -1.382908e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -4.963378e-03 + i -5.429580e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -8.615377e-03 + i -9.421062e-04 ; -5.069702e-03 + i -5.540972e-04 ; 0.000000e+00 + i -0.000000e+00 ; -4.023848e-03 + i -4.402713e-04 ; -1.675837e-03 + i -1.831620e-04 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 1.284413e-01 + i 1.403761e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.540376e-02 + i 4.961958e-03 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.273030e-02 + i -2.484808e-03 ; 6.813406e-02 + i 7.446766e-03 ; -2.472628e-02 + i -2.702479e-03 ; -1.545896e-05 + i -2.171387e-06 ; 2.472628e-02 + i 2.702479e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.538033e+00 + i 5.880424e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.284413e-01 + i 1.403761e-02 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.569630e-01 + i -2.808546e-02 ; 0.000000e+00 + i -0.000000e+00 ; -6.813406e-02 + i -7.446766e-03 ; -2.273030e-02 + i -2.484808e-03 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.222588e-03 + i 5.703253e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.226256e-03 + i 2.428390e-04 ; -0.000000e+00 + i -0.000000e+00 ; -3.833301e-03 + i -4.189637e-04 ; 3.010915e-03 + i 3.285988e-04 ; 1.404375e-03 + i 1.534923e-04 ; -1.424855e-03 + i -1.557307e-04 ; 1.637334e-03 + i 1.784723e-04 ; 3.820456e-04 + i 4.175600e-05 ; -0.000000e+00 + i -0.000000e+00 ; 6.309567e-03 + i 6.891275e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.470980e-03 + i 2.695863e-04 ; -0.000000e+00 + i -0.000000e+00 ; -5.069702e-03 + i -5.540972e-04 ; 3.365243e-03 + i 3.673253e-04 ; 0.000000e+00 + i -0.000000e+00 ; -1.675837e-03 + i -1.831620e-04 ; 1.776914e-03 + i 1.937278e-04 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.569630e-01 + i -2.808546e-02 ; 6.813406e-02 + i 7.446766e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.273030e-02 + i -2.484808e-03 ; -0.000000e+00 + i -0.000000e+00 ; 6.813406e-02 + i 7.446766e-03 ; -2.273030e-02 + i -2.484808e-03 ; 2.472628e-02 + i 2.702479e-03 ; 2.472628e-02 + i 2.702479e-03 ; -1.545896e-05 + i -2.171387e-06 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.538033e+00 + i 5.880424e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.284413e-01 + i 1.403761e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.284413e-01 + i 1.403761e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.540376e-02 + i 4.961958e-03 ; 5.069702e-03 + i 5.540972e-04 ; -0.000000e+00 + i -0.000000e+00 ; 3.365243e-03 + i 3.673253e-04 ; 1.675837e-03 + i 1.831620e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.776914e-03 + i 1.937278e-04 ; 3.833301e-03 + i 4.189637e-04 ; 1.404375e-03 + i 1.534923e-04 ; 3.010915e-03 + i 3.285988e-04 ; 1.424855e-03 + i 1.557307e-04 ; 3.820456e-04 + i 4.175600e-05 ; 1.637334e-03 + i 1.784723e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.309567e-03 + i 6.891275e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.470980e-03 + i 2.695863e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.222588e-03 + i 5.703253e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.226256e-03 + i 2.428390e-04 ; 
-2.273030e-02 + i -2.484808e-03 ; -0.000000e+00 + i -0.000000e+00 ; -6.813406e-02 + i -7.446766e-03 ; 1.284413e-01 + i 1.403761e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.545896e-05 + i -2.171387e-06 ; 2.472628e-02 + i 2.702479e-03 ; -2.472628e-02 + i -2.702479e-03 ; 4.540376e-02 + i 4.961958e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.569630e-01 + i -2.808546e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.538033e+00 + i 5.880424e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.273030e-02 + i -2.484808e-03 ; 6.813406e-02 + i 7.446766e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.284413e-01 + i 1.403761e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.012894e-02 + i -2.200490e-03 ; 0.000000e+00 + i -0.000000e+00 ; 2.094717e-02 + i 2.289438e-03 ; -8.615377e-03 + i -9.421062e-04 ; 0.000000e+00 + i -0.000000e+00 ; 5.069702e-03 + i 5.540972e-04 ; -9.206265e-03 + i -1.006688e-03 ; -1.197845e-02 + i -1.309194e-03 ; 1.197845e-02 + i 1.309194e-03 ; -6.047866e-03 + i -6.614880e-04 ; -3.833301e-03 + i -4.189637e-04 ; 3.833301e-03 + i 4.189637e-04 ; -4.968353e-02 + i -5.430682e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.264848e-02 + i -1.382908e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.012894e-02 + i -2.200490e-03 ; -2.094717e-02 + i -2.289438e-03 ; 0.000000e+00 + i -0.000000e+00 ; -8.615377e-03 + i -9.421062e-04 ; -5.069702e-03 + i -5.540972e-04 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 4.540376e-02 + i 4.961958e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.284413e-01 + i 1.403761e-02 ; -0.000000e+00 + i -0.000000e+00 ; 2.472628e-02 + i 2.702479e-03 ; -1.545896e-05 + i -2.171387e-06 ; 2.472628e-02 + i 2.702479e-03 ; 0.000000e+00 + i -0.000000e+00 ; -2.273030e-02 + i -2.484808e-03 ; 6.813406e-02 + i 7.446766e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.284413e-01 + i 1.403761e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.538033e+00 + i 5.880424e-02 ; -0.000000e+00 + i -0.000000e+00 ; 6.813406e-02 + i 7.446766e-03 ; -2.273030e-02 + i -2.484808e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.569630e-01 + i -2.808546e-02 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.610008e-02 + i 1.759189e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.222588e-03 + i 5.703253e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.197845e-02 + i -1.309194e-03 ; 4.585179e-03 + i 5.006590e-04 ; 6.925794e-03 + i 7.569601e-04 ; -3.833301e-03 + i -4.189637e-04 ; 3.010915e-03 + i 3.285988e-04 ; 1.404375e-03 + i 1.534923e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.481854e-02 + i 2.712080e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.309567e-03 + i 6.891275e-04 ; -0.000000e+00 + i -0.000000e+00 ; -2.094717e-02 + i -2.289438e-03 ; 3.988680e-03 + i 4.354642e-04 ; 0.000000e+00 + i -0.000000e+00 ; -5.069702e-03 + i -5.540972e-04 ; 3.365243e-03 + i 3.673253e-04 ; 0.000000e+00 + i -0.000000e+00 ; 
-6.813406e-02 + i -7.446766e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.273030e-02 + i -2.484808e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.569630e-01 + i -2.808546e-02 ; -2.472628e-02 + i -2.702479e-03 ; 2.472628e-02 + i 2.702479e-03 ; -1.545896e-05 + i -2.171387e-06 ; -0.000000e+00 + i -0.000000e+00 ; 6.813406e-02 + i 7.446766e-03 ; -2.273030e-02 + i -2.484808e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.284413e-01 + i 1.403761e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.538033e+00 + i 5.880424e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.540376e-02 + i 4.961958e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.284413e-01 + i 1.403761e-02 ; 2.094717e-02 + i 2.289438e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.988680e-03 + i 4.354642e-04 ; 5.069702e-03 + i 5.540972e-04 ; -0.000000e+00 + i -0.000000e+00 ; 3.365243e-03 + i 3.673253e-04 ; 1.197845e-02 + i 1.309194e-03 ; 6.925794e-03 + i 7.569601e-04 ; 4.585179e-03 + i 5.006590e-04 ; 3.833301e-03 + i 4.189637e-04 ; 1.404375e-03 + i 1.534923e-04 ; 3.010915e-03 + i 3.285988e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.481854e-02 + i 2.712080e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.309567e-03 + i 6.891275e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.610008e-02 + i 1.759189e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.222588e-03 + i 5.703253e-04 ; 
4.540376e-02 + i 4.961958e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.545896e-05 + i -2.171387e-06 ; 2.472628e-02 + i 2.702479e-03 ; 2.472628e-02 + i 2.702479e-03 ; 1.284413e-01 + i 1.403761e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.273030e-02 + i -2.484808e-03 ; 0.000000e+00 + i -0.000000e+00 ; 6.813406e-02 + i 7.446766e-03 ; 1.284413e-01 + i 1.403761e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.273030e-02 + i -2.484808e-03 ; 6.813406e-02 + i 7.446766e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.538033e+00 + i 5.880424e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.569630e-01 + i -2.808546e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -6.047866e-03 + i -6.614880e-04 ; 3.833301e-03 + i 4.189637e-04 ; 3.833301e-03 + i 4.189637e-04 ; -3.294678e-03 + i -3.605760e-04 ; 1.424855e-03 + i 1.557307e-04 ; 1.424855e-03 + i 1.557307e-04 ; -8.615377e-03 + i -9.421062e-04 ; 0.000000e+00 + i -0.000000e+00 ; 5.069702e-03 + i 5.540972e-04 ; -4.023848e-03 + i -4.402713e-04 ; 0.000000e+00 + i -0.000000e+00 ; 1.675837e-03 + i 1.831620e-04 ; -8.615377e-03 + i -9.421062e-04 ; 5.069702e-03 + i 5.540972e-04 ; 0.000000e+00 + i -0.000000e+00 ; -4.023848e-03 + i -4.402713e-04 ; 1.675837e-03 + i 1.831620e-04 ; 0.000000e+00 + i -0.000000e+00 ; -1.264848e-02 + i -1.382908e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -4.963378e-03 + i -5.429580e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -2.273030e-02 + i -2.484808e-03 ; -6.813406e-02 + i -7.446766e-03 ; 2.472628e-02 + i 2.702479e-03 ; -1.545896e-05 + i -2.171387e-06 ; -2.472628e-02 + i -2.702479e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.284413e-01 + i 1.403761e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.540376e-02 + i 4.961958e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.569630e-01 + i -2.808546e-02 ; -0.000000e+00 + i -0.000000e+00 ; 6.813406e-02 + i 7.446766e-03 ; -2.273030e-02 + i -2.484808e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.538033e+00 + i 5.880424e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.284413e-01 + i 1.403761e-02 ; -0.000000e+00 + i -0.000000e+00 ; 3.833301e-03 + i 4.189637e-04 ; 3.010915e-03 + i 3.285988e-04 ; -1.404375e-03 + i -1.534923e-04 ; 1.424855e-03 + i 1.557307e-04 ; 1.637334e-03 + i 1.784723e-04 ; -3.820456e-04 + i -4.175600e-05 ; -0.000000e+00 + i -0.000000e+00 ; 5.222588e-03 + i 5.703253e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.226256e-03 + i 2.428390e-04 ; -0.000000e+00 + i -0.000000e+00 ; 5.069702e-03 + i 5.540972e-04 ; 3.365243e-03 + i 3.673253e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.675837e-03 + i 1.831620e-04 ; 1.776914e-03 + i 1.937278e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.309567e-03 + i 6.891275e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.470980e-03 + i 2.695863e-04 ; -0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -6.813406e-02 + i -7.446766e-03 ; -2.273030e-02 + i -2.484808e-03 ; 2.472628e-02 + i 2.702479e-03 ; -2.472628e-02 + i -2.702479e-03 ; -1.545896e-05 + i -2.171387e-06 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.569630e-01 + i -2.808546e-02 ; 6.813406e-02 + i 7.446766e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.273030e-02 + i -2.484808e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.284413e-01 + i 1.403761e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.540376e-02 + i 4.961958e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.538033e+00 + i 5.880424e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.284413e-01 + i 1.403761e-02 ; 3.833301e-03 + i 4.189637e-04 ; -1.404375e-03 + i -1.534923e-04 ; 3.010915e-03 + i 3.285988e-04 ; 1.424855e-03 + i 1.557307e-04 ; -3.820456e-04 + i -4.175600e-05 ; 1.637334e-03 + i 1.784723e-04 ; 5.069702e-03 + i 5.540972e-04 ; -0.000000e+00 + i -0.000000e+00 ; 3.365243e-03 + i 3.673253e-04 ; 1.675837e-03 + i 1.831620e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.776914e-03 + i 1.937278e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.222588e-03 + i 5.703253e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.226256e-03 + i 2.428390e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.309567e-03 + i 6.891275e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.470980e-03 + i 2.695863e-04 ; 
-1.545896e-05 + i -2.171387e-06 ; -2.472628e-02 + i -2.702479e-03 ; -2.472628e-02 + i -2.702479e-03 ; 4.540376e-02 + i 4.961958e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.273030e-02 + i -2.484808e-03 ; -0.000000e+00 + i -0.000000e+00 ; -6.813406e-02 + i -7.446766e-03 ; 1.284413e-01 + i 1.403761e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.273030e-02 + i -2.484808e-03 ; -6.813406e-02 + i -7.446766e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.284413e-01 + i 1.403761e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.569630e-01 + i -2.808546e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.538033e+00 + i 5.880424e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -9.206265e-03 + i -1.006688e-03 ; 1.197845e-02 + i 1.309194e-03 ; 1.197845e-02 + i 1.309194e-03 ; -6.047866e-03 + i -6.614880e-04 ; 3.833301e-03 + i 4.189637e-04 ; 3.833301e-03 + i 4.189637e-04 ; -2.012894e-02 + i -2.200490e-03 ; 0.000000e+00 + i -0.000000e+00 ; 2.094717e-02 + i 2.289438e-03 ; -8.615377e-03 + i -9.421062e-04 ; 0.000000e+00 + i -0.000000e+00 ; 5.069702e-03 + i 5.540972e-04 ; -2.012894e-02 + i -2.200490e-03 ; 2.094717e-02 + i 2.289438e-03 ; 0.000000e+00 + i -0.000000e+00 ; -8.615377e-03 + i -9.421062e-04 ; 5.069702e-03 + i 5.540972e-04 ; 0.000000e+00 + i -0.000000e+00 ; -4.968353e-02 + i -5.430682e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.264848e-02 + i -1.382908e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 
-2.472628e-02 + i -2.702479e-03 ; -1.545896e-05 + i -2.171387e-06 ; -2.472628e-02 + i -2.702479e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.273030e-02 + i -2.484808e-03 ; -6.813406e-02 + i -7.446766e-03 ; -0.000000e+00 + i -0.000000e+00 ; 4.540376e-02 + i 4.961958e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.284413e-01 + i 1.403761e-02 ; -0.000000e+00 + i -0.000000e+00 ; -6.813406e-02 + i -7.446766e-03 ; -2.273030e-02 + i -2.484808e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.569630e-01 + i -2.808546e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.284413e-01 + i 1.403761e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.538033e+00 + i 5.880424e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.197845e-02 + i 1.309194e-03 ; 4.585179e-03 + i 5.006590e-04 ; -6.925794e-03 + i -7.569601e-04 ; 3.833301e-03 + i 4.189637e-04 ; 3.010915e-03 + i 3.285988e-04 ; -1.404375e-03 + i -1.534923e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.610008e-02 + i 1.759189e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.222588e-03 + i 5.703253e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.094717e-02 + i 2.289438e-03 ; 3.988680e-03 + i 4.354642e-04 ; -0.000000e+00 + i -0.000000e+00 ; 5.069702e-03 + i 5.540972e-04 ; 3.365243e-03 + i 3.673253e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.481854e-02 + i 2.712080e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.309567e-03 + i 6.891275e-04 ; -0.000000e+00 + i -0.000000e+00 ; 
